lv1_code,product_class_name,name,status,brand,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
1422CSD04-purple-lg,Size,1422CSD04-purple-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1422CSD04-purple-xl,Size,1422CSD04-purple-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1438CSD05-red-xs,Size,1438CSD05-red-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1438CSD05-red-sm,Size,1438CSD05-red-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1438CSD05-red-md,Size,1438CSD05-red-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1438CSD05-red-lg,Size,1438CSD05-red-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1438CSD05-red-xl,Size,1438CSD05-red-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1442CSH05-purple-xs,Size,1442CSH05-purple-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1442CSH05-purple-sm,Size,1442CSH05-purple-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1442CSH05-purple-md,Size,1442CSH05-purple-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1442CSH05-purple-lg,Size,1442CSH05-purple-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1442CSH05-purple-xl,Size,1442CSH05-purple-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1442CSH06-blue-xs,Size,1442CSH06-blue-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1442CSH06-blue-sm,Size,1442CSH06-blue-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1442CSH06-blue-md,Size,1442CSH06-blue-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1442CSH06-blue-lg,Size,1442CSH06-blue-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1442CSH06-blue-xl,Size,1442CSH06-blue-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1446CKL01-blue-xs,Size,1446CKL01-blue-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1446CKL01-blue-sm,Size,1446CKL01-blue-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1446CKL01-blue-md,Size,1446CKL01-blue-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1446CKL01-blue-lg,Size,1446CKL01-blue-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1446CKL01-blue-xl,Size,1446CKL01-blue-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1461CSD03-blue-xs,Size,1461CSD03-blue-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1461CSD03-blue-sm,Size,1461CSD03-blue-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1461CSD03-blue-md,Size,1461CSD03-blue-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1461CSD03-blue-lg,Size,1461CSD03-blue-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1461CSD03-blue-xl,Size,1461CSD03-blue-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1461CSD04-purple-xs,Size,1461CSD04-purple-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1461CSD04-purple-sm,Size,1461CSD04-purple-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1461CSD04-purple-md,Size,1461CSD04-purple-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1461CSD04-purple-lg,Size,1461CSD04-purple-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1461CSD04-purple-xl,Size,1461CSD04-purple-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1468CPA03-red-xs,Size,1468CPA03-red-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1468CPA03-red-sm,Size,1468CPA03-red-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1468CPA03-red-md,Size,1468CPA03-red-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1468CPA03-red-lg,Size,1468CPA03-red-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1468CPA03-red-xl,Size,1468CPA03-red-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1469CKS04-purple-xs,Size,1469CKS04-purple-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1469CKS04-purple-sm,Size,1469CKS04-purple-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1469CKS04-purple-md,Size,1469CKS04-purple-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1469CKS04-purple-lg,Size,1469CKS04-purple-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1469CKS04-purple-xl,Size,1469CKS04-purple-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1471CSD02-black-xs,Size,1471CSD02-black-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1471CSD02-black-sm,Size,1471CSD02-black-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1471CSD02-black-md,Size,1471CSD02-black-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1471CSD02-black-lg,Size,1471CSD02-black-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
