lv1_code,length,width,height,weight,packed_length,packed_width,packed_height,packed_weight
1688KKC03_blue_6k,,50,60,0.2,,55,65,0.21
1688KKC03_blue_8k,,50,60,0.2,,55,65,0.21
1688KKC03_blue_10k,,50,60,0.2,,55,65,0.21
1688KKC03_blue_12k,,50,60,0.2,,55,65,0.21
1688KKC03_blue_14k,,50,60,0.2,,55,65,0.21
1688KKC03_blue_16k,,50,60,0.2,,55,65,0.21
1694KKC02_blue_2k,,50,60,0.2,,55,65,0.21
1694KKC02_blue_4k,,50,60,0.2,,55,65,0.21
1694KKC02_blue_6k,,50,60,0.2,,55,65,0.21
1694KKC02_blue_8k,,50,60,0.2,,55,65,0.21
1694KKC02_blue_10k,,50,60,0.2,,55,65,0.21
1694KKC02_blue_12k,,50,60,0.2,,55,65,0.21
1694KKC02_blue_14k,,50,60,0.2,,55,65,0.21
1694KKC02_blue_16k,,50,60,0.2,,55,65,0.21
3081KKB02_blue_2k,,50,60,0.2,,55,65,0.21
3081KKB02_blue_4k,,50,60,0.2,,55,65,0.21
3081KKB02_blue_6k,,50,60,0.2,,55,65,0.21
3081KKB02_blue_8k,,50,60,0.2,,55,65,0.21
3081KKB02_blue_10k,,50,60,0.2,,55,65,0.21
3081KKB02_blue_12k,,50,60,0.2,,55,65,0.21
3081KKB02_blue_14k,,50,60,0.2,,55,65,0.21
3081KKB02_blue_16k,,50,60,0.2,,55,65,0.21
3053KKB02_blue_2k,,50,60,0.2,,55,65,0.21
3053KKB02_blue_4k,,50,60,0.2,,55,65,0.21
3053KKB02_blue_6k,,50,60,0.2,,55,65,0.21
3053KKB02_blue_8k,,50,60,0.2,,55,65,0.21
3053KKB02_blue_10k,,50,60,0.2,,55,65,0.21
3053KKB02_blue_12k,,50,60,0.2,,55,65,0.21
3053KKB02_blue_14k,,50,60,0.2,,55,65,0.21
3053KKB02_blue_16k,,50,60,0.2,,55,65,0.21
3051KKB04_blue_2k,,50,60,0.2,,55,65,0.21
3051KKB04_blue_4k,,50,60,0.2,,55,65,0.21
3051KKB04_blue_6k,,50,60,0.2,,55,65,0.21
3051KKB04_blue_8k,,50,60,0.2,,55,65,0.21
3051KKB04_blue_10k,,50,60,0.2,,55,65,0.21
3051KKB04_blue_12k,,50,60,0.2,,55,65,0.21
3051KKB04_blue_14k,,50,60,0.2,,55,65,0.21
3051KKB04_blue_16k,,50,60,0.2,,55,65,0.21
3084KKO02_blue_2k,,50,60,0.2,,55,65,0.21
3084KKO02_blue_4k,,50,60,0.2,,55,65,0.21
3084KKO02_blue_6k,,50,60,0.2,,55,65,0.21
3084KKO02_blue_8k,,50,60,0.2,,55,65,0.21
3084KKO02_blue_10k,,50,60,0.2,,55,65,0.21
3084KKO02_blue_12k,,50,60,0.2,,55,65,0.21
3084KKO02_blue_14k,,50,60,0.2,,55,65,0.21
3084KKO02_blue_16k,,50,60,0.2,,55,65,0.21
3098KKR01_blue_2k,,50,60,0.2,,55,65,0.21
3098KKR01_blue_4k,,50,60,0.2,,55,65,0.21
3098KKR01_blue_6k,,50,60,0.2,,55,65,0.21
3098KKR01_blue_8k,,50,60,0.2,,55,65,0.21
3098KKR01_blue_10k,,50,60,0.2,,55,65,0.21
3098KKR01_blue_12k,,50,60,0.2,,55,65,0.21
3098KKR01_blue_14k,,50,60,0.2,,55,65,0.21
3098KKR01_blue_16k,,50,60,0.2,,55,65,0.21
1690KKC02_blue_2k,,50,60,0.2,,55,65,0.21
1690KKC02_blue_4k,,50,60,0.2,,55,65,0.21
1690KKC02_blue_6k,,50,60,0.2,,55,65,0.21
1690KKC02_blue_8k,,50,60,0.2,,55,65,0.21
1690KKC02_blue_10k,,50,60,0.2,,55,65,0.21
1690KKC02_blue_12k,,50,60,0.2,,55,65,0.21
1690KKC02_blue_14k,,50,60,0.2,,55,65,0.21
1690KKC02_blue_16k,,50,60,0.2,,55,65,0.21
1693KKC02_blue_2k,,50,60,0.2,,55,65,0.21
1693KKC02_blue_4k,,50,60,0.2,,55,65,0.21
1693KKC02_blue_6k,,50,60,0.2,,55,65,0.21
1693KKC02_blue_8k,,50,60,0.2,,55,65,0.21
1693KKC02_blue_10k,,50,60,0.2,,55,65,0.21
1693KKC02_blue_12k,,50,60,0.2,,55,65,0.21
1693KKC02_blue_14k,,50,60,0.2,,55,65,0.21
1693KKC02_blue_16k,,50,60,0.2,,55,65,0.21
3100KKB01_orange_2k,,50,60,0.2,,55,65,0.21
3100KKB01_orange_4k,,50,60,0.2,,55,65,0.21
3100KKB01_orange_6k,,50,60,0.2,,55,65,0.21
3100KKB01_orange_8k,,50,60,0.2,,55,65,0.21
3100KKB01_orange_10k,,50,60,0.2,,55,65,0.21
3100KKB01_orange_12k,,50,60,0.2,,55,65,0.21
3100KKB01_orange_14k,,50,60,0.2,,55,65,0.21
3100KKB01_orange_16k,,50,60,0.2,,55,65,0.21
3066KKB03_orange_2k,,50,60,0.2,,55,65,0.21
3066KKB03_orange_4k,,50,60,0.2,,55,65,0.21
3066KKB03_orange_6k,,50,60,0.2,,55,65,0.21
3066KKB03_orange_8k,,50,60,0.2,,55,65,0.21
3066KKB03_orange_10k,,50,60,0.2,,55,65,0.21
3066KKB03_orange_12k,,50,60,0.2,,55,65,0.21
3066KKB03_orange_14k,,50,60,0.2,,55,65,0.21
3066KKB03_orange_16k,,50,60,0.2,,55,65,0.21
3101KKB02_orange_2k,,50,60,0.2,,55,65,0.21
3101KKB02_orange_4k,,50,60,0.2,,55,65,0.21
3101KKB02_orange_6k,,50,60,0.2,,55,65,0.21
3101KKB02_orange_8k,,50,60,0.2,,55,65,0.21
3101KKB02_orange_10k,,50,60,0.2,,55,65,0.21
3101KKB02_orange_12k,,50,60,0.2,,55,65,0.21
3101KKB02_orange_14k,,50,60,0.2,,55,65,0.21
3101KKB02_orange_16k,,50,60,0.2,,55,65,0.21
3099KKO01_orange_2k,,50,60,0.2,,55,65,0.21
3099KKO01_orange_4k,,50,60,0.2,,55,65,0.21
3099KKO01_orange_6k,,50,60,0.2,,55,65,0.21
3099KKO01_orange_8k,,50,60,0.2,,55,65,0.21
3099KKO01_orange_10k,,50,60,0.2,,55,65,0.21
3099KKO01_orange_12k,,50,60,0.2,,55,65,0.21
3099KKO01_orange_14k,,50,60,0.2,,55,65,0.21
3099KKO01_orange_16k,,50,60,0.2,,55,65,0.21
3085KKO02_orange_2k,,50,60,0.2,,55,65,0.21
3085KKO02_orange_4k,,58,120,0.32,,63,123,0.35
3085KKO02_orange_6k,,58,120,0.32,,63,123,0.35
3085KKO02_orange_8k,,58,120,0.32,,63,123,0.35
3085KKO02_orange_10k,,58,120,0.32,,63,123,0.35
3085KKO02_orange_12k,,58,120,0.32,,63,123,0.35
3085KKO02_orange_14k,,58,120,0.32,,63,123,0.35
3085KKO02_orange_16k,,58,120,0.32,,63,123,0.35
3103KKS01_orange_2k,,58,120,0.32,,63,123,0.35
3103KKS01_orange_4k,,58,120,0.32,,63,123,0.35
3103KKS01_orange_6k,,58,120,0.32,,63,123,0.35
3103KKS01_orange_8k,,58,120,0.32,,63,123,0.35
3103KKS01_orange_10k,,58,120,0.32,,63,123,0.35
3103KKS01_orange_12k,,58,120,0.32,,63,123,0.35
3103KKS01_orange_14k,,58,120,0.32,,63,123,0.35
3103KKS01_orange_16k,,58,120,0.32,,63,123,0.35
1691KKC02_purple_2k,,58,120,0.32,,63,123,0.35
1691KKC02_purple_4k,,58,120,0.32,,63,123,0.35
1691KKC02_purple_6k,,58,120,0.32,,63,123,0.35
1691KKC02_purple_8k,,58,120,0.32,,63,123,0.35
1691KKC02_purple_10k,,58,120,0.32,,63,123,0.35
1691KKC02_purple_12k,,58,120,0.32,,63,123,0.35
1691KKC02_purple_14k,,58,120,0.32,,63,123,0.35
1691KKC02_purple_16k,,58,120,0.32,,63,123,0.35
1695KKC01_purple_2k,,58,120,0.32,,63,123,0.35
1695KKC01_purple_4k,,58,120,0.32,,63,123,0.35
1695KKC01_purple_6k,,58,120,0.32,,63,123,0.35
1695KKC01_purple_8k,,58,120,0.32,,63,123,0.35
1695KKC01_purple_10k,,58,120,0.32,,63,123,0.35
1695KKC01_purple_12k,,58,120,0.32,,63,123,0.35
1695KKC01_purple_14k,,58,120,0.32,,63,123,0.35
1695KKC01_purple_16k,,58,120,0.32,,63,123,0.35
1891ASA01_gray_sm,,58,120,0.32,,63,123,0.35
1891ASA01_gray_md,,58,120,0.32,,63,123,0.35
1891ASA01_gray_lg,,58,120,0.32,,63,123,0.35
1863ALM03_gray_xs,,58,120,0.32,,63,123,0.35
1863ALM03_gray_sm,,58,120,0.32,,63,123,0.35
1863ALM03_gray_md,,58,120,0.32,,63,123,0.35
1863ALM03_gray_lg,,58,120,0.32,,63,123,0.35
1832ASB02_beige_sm,,58,120,0.32,,63,123,0.35
1832ASB02_beige_md,,58,120,0.32,,63,123,0.35
1832ASB02_beige_lg,,58,120,0.32,,63,123,0.35
1886ASH02_gray_xs,,58,120,0.32,,63,123,0.35
1886ASH02_gray_sm,,58,120,0.32,,63,123,0.35
1886ASH02_gray_md,,58,120,0.32,,63,123,0.35
1886ASH02_gray_lg,,58,120,0.32,,63,123,0.35
1760ASB05_beige_sm,,58,120,0.32,,63,123,0.35
1760ASB05_beige_md,,58,120,0.32,,63,123,0.35
1760ASB05_beige_lg,,58,120,0.32,,63,123,0.35
1887ASA01_gray_sm,,58,120,0.32,,63,123,0.35
1887ASA01_gray_md,,58,120,0.32,,63,123,0.35
1887ASA01_gray_lg,,58,120,0.32,,63,123,0.35
1872ABD01_beige_sm,,58,120,0.32,,63,123,0.35
1872ABD01_beige_md,,58,120,0.32,,63,123,0.35
1872ABD01_beige_lg,,58,120,0.32,,63,123,0.35
1886ASH01_white_xs,,58,120,0.32,,63,123,0.35
1886ASH01_white_sm,,58,120,0.32,,63,123,0.35
1886ASH01_white_md,,58,120,0.32,,63,123,0.35
1886ASH01_white_lg,,58,120,0.32,,63,123,0.35
1785ALY04_gray_sm,,58,120,0.32,,63,123,0.35
1785ALY04_gray_md,,58,120,0.32,,63,123,0.35
1785ALY04_gray_lg,,58,120,0.32,,63,123,0.35
1769ALL05_black_xs,,58,120,0.32,,63,123,0.35
1769ALL05_black_sm,,58,120,0.32,,63,123,0.35
1769ALL05_black_md,,58,120,0.32,,63,123,0.35
1769ALL05_black_lg,,58,120,0.32,,63,123,0.35
1882AST01_black_sm,,58,120,0.32,,63,123,0.35
1882AST01_black_md,,58,120,0.32,,63,123,0.35
1882AST01_black_lg,,58,120,0.32,,63,123,0.35
1786ALC07_gray_xs,,58,120,0.32,,63,123,0.35
1786ALC07_gray_sm,,58,120,0.32,,63,123,0.35
1786ALC07_gray_md,,58,120,0.32,,63,123,0.35
1786ALC07_gray_lg,,58,120,0.32,,63,123,0.35
1779ASB04_black_sm,,58,120,0.32,,63,123,0.35
1779ASB04_black_md,,58,120,0.32,,63,123,0.35
1779ASB04_black_lg,,58,120,0.32,,63,123,0.35
1883ATT03_gray_sm,,58,120,0.32,,63,123,0.35
1883ATT03_gray_md,,58,120,0.32,,63,123,0.35
1883ATT03_gray_lg,,58,120,0.32,,63,123,0.35
1876ASH01_blue_xs,,58,120,0.32,,63,123,0.35
1876ASH01_blue_sm,,58,120,0.32,,63,123,0.35
1876ASH01_blue_md,,58,120,0.32,,63,123,0.35
1876ASH01_blue_lg,,58,120,0.32,,63,123,0.35
1879ASB01_blue_sm,,58,120,0.32,,63,123,0.35
1879ASB01_blue_md,,58,120,0.32,,63,123,0.35
1879ASB01_blue_lg,,58,120,0.32,,63,123,0.35
1823ALC05_blue_xs,,58,120,0.32,,63,123,0.35
1823ALC05_blue_sm,,58,120,0.32,,63,123,0.35
1823ALC05_blue_md,,58,120,0.32,,63,123,0.35
1823ALC05_blue_lg,,58,120,0.32,,63,123,0.35
1875ASB01_black_sm,,58,120,0.32,,63,123,0.35
1875ASB01_black_md,,58,120,0.32,,63,123,0.35
1875ASB01_black_lg,,58,120,0.32,,63,123,0.35
1827ASB03_blue_sm,,58,120,0.32,,63,123,0.35
1827ASB03_blue_md,,58,120,0.32,,63,123,0.35
1827ASB03_blue_lg,,58,120,0.32,,63,123,0.35
1837ALM04_blue_xs,,58,120,0.32,,63,123,0.35
1837ALM04_blue_sm,,58,120,0.32,,63,123,0.35
1837ALM04_blue_md,,58,120,0.32,,63,123,0.35
1837ALM04_blue_lg,,58,120,0.32,,63,123,0.35
1825ALM05_blue_xs,,58,120,0.32,,63,123,0.35
1825ALM05_blue_sm,,58,120,0.32,,63,123,0.35
1825ALM05_blue_md,,58,120,0.32,,63,123,0.35
1825ALM05_blue_lg,,58,120,0.32,,63,123,0.35
1806ALM03_blue_xs,,58,120,0.32,,63,123,0.35
1806ALM03_blue_sm,,58,120,0.32,,63,123,0.35
1806ALM03_blue_md,,58,120,0.32,,63,123,0.35
1806ALM03_blue_lg,,58,120,0.32,,63,123,0.35
1786ALM08_blue_xs,,58,120,0.32,,63,123,0.35
1786ALM08_blue_sm,,58,120,0.32,,63,123,0.35
1786ALM08_blue_md,,58,120,0.32,,63,123,0.35
1786ALM08_blue_lg,,58,120,0.32,,63,123,0.35
1849ATT01_black_sm,,58,120,0.32,,63,123,0.35
1849ATT01_black_md,,58,120,0.32,,63,123,0.35
1849ATT01_black_lg,,58,120,0.32,,63,123,0.35
1888ATT03_blue_sm,,58,120,0.32,,63,123,0.35
1888ATT03_blue_md,,58,120,0.32,,63,123,0.35
1888ATT03_blue_lg,,58,120,0.32,,63,123,0.35
1795APA05_blue_sm,,58,120,0.32,,63,123,0.35
1795APA05_blue_md,,58,120,0.32,,63,123,0.35
1795APA05_blue_lg,,58,120,0.32,,63,123,0.35
1883ATT02_beige_sm,,58,120,0.32,,63,123,0.35
1883ATT02_beige_md,,58,120,0.32,,63,123,0.35
1883ATT02_beige_lg,,58,120,0.32,,63,123,0.35
1892ALY01_gray_sm,,58,120,0.32,,63,123,0.35
1892ALY01_gray_md,,58,120,0.32,,63,123,0.35
1892ALY01_gray_lg,,58,120,0.32,,63,123,0.35
1869ALS03_gray_sm,,58,120,0.32,,63,123,0.35
1869ALS03_gray_md,,58,120,0.32,,63,123,0.35
1869ALS03_gray_lg,,58,120,0.32,,63,123,0.35
1889AHL01_gray_sm,,58,120,0.32,,63,123,0.35
1889AHL01_gray_md,,58,120,0.32,,63,123,0.35
1889AHL01_gray_lg,,58,120,0.32,,63,123,0.35
1868ASB01_green_sm,,58,120,0.32,,63,123,0.35
1868ASB01_green_md,,58,120,0.32,,63,123,0.35
1868ASB01_green_lg,,58,120,0.32,,63,123,0.35
1760ASB07_black_sm,,58,120,0.32,,63,123,0.35
1760ASB07_black_md,,58,120,0.32,,63,123,0.35
1760ASB07_black_lg,,58,120,0.32,,63,123,0.35
1881ASB01_green_sm,,58,120,0.32,,63,123,0.35
1881ASB01_green_md,,58,120,0.32,,63,123,0.35
1881ASB01_green_lg,,58,120,0.32,,63,123,0.35
1873ASB01_black_sm,,58,120,0.32,,63,123,0.35
1873ASB01_black_md,,58,120,0.32,,63,123,0.35
1873ASB01_black_lg,,58,120,0.32,,63,123,0.35
1765ASB03_black_sm,,58,120,0.32,,63,123,0.35
1765ASB03_black_md,,58,120,0.32,,63,123,0.35
1765ASB03_black_lg,,58,120,0.32,,63,123,0.35
1827ASB04_green_sm,,58,120,0.32,,63,123,0.35
1827ASB04_green_md,,58,120,0.32,,63,123,0.35
1827ASB04_green_lg,,58,120,0.32,,63,123,0.35
1876ASH02_gray_xs,,58,120,0.32,,63,123,0.35
1876ASH02_gray_sm,,58,120,0.32,,63,123,0.35
1876ASH02_gray_md,,58,120,0.32,,63,123,0.35
1876ASH02_gray_lg,,58,120,0.32,,63,123,0.35
1863ALM04_green_xs,,58,120,0.32,,63,123,0.35
1863ALM04_green_sm,,58,120,0.32,,63,123,0.35
1863ALM04_green_md,,58,120,0.32,,63,123,0.35
1863ALM04_green_lg,,58,120,0.32,,63,123,0.35
1866ALM02_green_xs,,58,120,0.32,,63,123,0.35
1866ALM02_green_sm,,58,120,0.32,,63,123,0.35
1866ALM02_green_md,,58,120,0.32,,63,123,0.35
1866ALM02_green_lg,,58,120,0.32,,63,123,0.35
1791ALM02_green_xs,,58,120,0.32,,63,123,0.35
1791ALM02_green_sm,,58,120,0.32,,63,123,0.35
1791ALM02_green_md,,58,120,0.32,,63,123,0.35
1791ALM02_green_lg,,58,120,0.32,,63,123,0.35
1813ALM08_gray_xs,,58,120,0.32,,63,123,0.35
1813ALM08_gray_sm,,58,120,0.32,,63,123,0.35
1813ALM08_gray_md,,58,120,0.32,,63,123,0.35
1813ALM08_gray_lg,,58,120,0.32,,63,123,0.35
1786ALM05_green_xs,,58,120,0.32,,63,123,0.35
1786ALM05_green_sm,,58,120,0.32,,63,123,0.35
1786ALM05_green_md,,58,120,0.32,,63,123,0.35
1786ALM05_green_lg,,58,120,0.32,,63,123,0.35
1833ALL02_green_xs,,58,120,0.32,,63,123,0.35
1833ALL02_green_sm,,58,120,0.32,,63,123,0.35
1833ALL02_green_md,,58,120,0.32,,63,123,0.35
1833ALL02_green_lg,,58,120,0.32,,63,123,0.35
1823ALL03_black_xs,,58,120,0.32,,63,123,0.35
1823ALL03_black_sm,,58,120,0.32,,63,123,0.35
1823ALL03_black_md,,58,120,0.32,,63,123,0.35
1823ALL03_black_lg,,58,120,0.32,,63,123,0.35
1877AJG01_black_sm,,58,120,0.32,,63,123,0.35
1877AJG01_black_md,,58,120,0.32,,63,123,0.35
1877AJG01_black_lg,,58,120,0.32,,63,123,0.35
1886ASH03_green_xs,,58,120,0.32,,63,123,0.35
1886ASH03_green_sm,,58,120,0.32,,63,123,0.35
1886ASH03_green_md,,58,120,0.32,,63,123,0.35
1886ASH03_green_lg,,58,120,0.32,,63,123,0.35
1888ATT01_green_sm,,58,120,0.32,,63,123,0.35
1888ATT01_green_md,,58,120,0.32,,63,123,0.35
1888ATT01_green_lg,,58,120,0.32,,63,123,0.35
1883ATT04_blue_sm,,58,120,0.32,,63,123,0.35
1883ATT04_blue_md,,58,120,0.32,,63,123,0.35
1883ATT04_blue_lg,,58,120,0.32,,63,123,0.35
1883ATT05_black_sm,,58,120,0.32,,63,123,0.35
1883ATT05_black_md,,58,120,0.32,,63,123,0.35
1883ATT05_black_lg,,58,120,0.32,,63,123,0.35
1892ALY03_blue_sm,,58,120,0.32,,63,123,0.35
1892ALY03_blue_md,,58,120,0.32,,63,123,0.35
1892ALY03_blue_lg,,58,120,0.32,,63,123,0.35
1880ATS03_gray_sm,,58,120,0.32,,63,123,0.35
1880ATS03_gray_md,,58,120,0.32,,63,123,0.35
1880ATS03_gray_lg,,58,120,0.32,,63,123,0.35
1869ALS01_aquamarine_sm,,58,120,0.32,,63,123,0.35
1869ALS01_aquamarine_md,,58,120,0.32,,63,123,0.35
1869ALS01_aquamarine_lg,,58,120,0.32,,63,123,0.35
1890ASA01_gray_sm,,58,120,0.32,,63,123,0.35
1890ASA01_gray_md,,58,120,0.32,,63,123,0.35
1890ASA01_gray_lg,,58,120,0.32,,63,123,0.35
1864ALY02_aquamarine_sm,,58,120,0.32,,63,123,0.35
1864ALY02_aquamarine_md,,58,120,0.32,,63,123,0.35
1864ALY02_aquamarine_lg,,58,120,0.32,,63,123,0.35
1865AHL02_aquamarine_sm,,58,120,0.32,,63,123,0.35
1865AHL02_aquamarine_md,,58,120,0.32,,63,123,0.35
1865AHL02_aquamarine_lg,,58,120,0.32,,63,123,0.35
1878AVS01_gray_sm,,58,120,0.32,,63,123,0.35
1878AVS01_gray_md,,58,120,0.32,,63,123,0.35
1878AVS01_gray_lg,,58,120,0.32,,63,123,0.35
1845AJK02_green_sm,,58,120,0.32,,63,123,0.35
1845AJK02_green_md,,58,120,0.32,,63,123,0.35
1845AJK02_green_lg,,58,120,0.32,,63,123,0.35
1885ASH02_green_xs,,58,120,0.32,,63,123,0.35
1885ASH02_green_sm,,58,120,0.32,,63,123,0.35
1885ASH02_green_md,,58,120,0.32,,63,123,0.35
1885ASH02_green_lg,,58,120,0.32,,63,123,0.35
1871ASB01_pink_sm,,58,120,0.32,,63,123,0.35
1871ASB01_pink_md,,58,120,0.32,,63,123,0.35
1871ASB01_pink_lg,,58,120,0.32,,63,123,0.35
1779ASB05_gray_sm,,58,120,0.32,,63,123,0.35
1779ASB05_gray_md,,58,120,0.32,,63,123,0.35
1779ASB05_gray_lg,,58,120,0.32,,63,123,0.35
1760ASB06_gray_sm,,58,120,0.32,,63,123,0.35
1760ASB06_gray_md,,58,120,0.32,,63,123,0.35
1760ASB06_gray_lg,,58,120,0.32,,63,123,0.35
1881ASB02_gray_sm,,58,120,0.32,,63,123,0.35
1881ASB02_gray_md,,58,120,0.32,,63,123,0.35
1881ASB02_gray_lg,,58,120,0.32,,63,123,0.35
1835ALC03_gray_xs,,58,120,0.32,,63,123,0.35
1835ALC03_gray_sm,,58,120,0.32,,63,123,0.35
1835ALC03_gray_md,,58,120,0.32,,63,123,0.35
1835ALC03_gray_lg,,58,120,0.32,,63,123,0.35
1786ALC06_pink_xs,,58,120,0.32,,63,123,0.35
1786ALC06_pink_sm,,58,120,0.32,,63,123,0.35
1786ALC06_pink_md,,58,120,0.32,,63,123,0.35
1786ALC06_pink_lg,,58,120,0.32,,63,123,0.35
1863ALM05_gray_xs,,58,120,0.32,,63,123,0.35
1863ALM05_gray_sm,,58,120,0.32,,63,123,0.35
1863ALM05_gray_md,,58,120,0.32,,63,123,0.35
1863ALM05_gray_lg,,58,120,0.32,,63,123,0.35
1866ALM01_gray_xs,,58,120,0.32,,63,123,0.35
1866ALM01_gray_sm,,58,120,0.32,,63,123,0.35
1866ALM01_gray_md,,58,120,0.32,,63,123,0.35
1866ALM01_gray_lg,,58,120,0.32,,63,123,0.35
1825ALM04_black_xs,,58,120,0.32,,63,123,0.35
1825ALM04_black_sm,,58,120,0.32,,63,123,0.35
1825ALM04_black_md,,58,120,0.32,,63,123,0.35
1825ALM04_black_lg,,58,120,0.32,,63,123,0.35
1823ALL04_gray_xs,,58,120,0.32,,63,123,0.35
1823ALL04_gray_sm,,58,120,0.32,,63,123,0.35
1823ALL04_gray_md,,58,120,0.32,,63,123,0.35
1823ALL04_gray_lg,,58,120,0.32,,63,123,0.35
1822ALL04_gray_xs,,58,120,0.32,,63,123,0.35
1822ALL04_gray_sm,,58,120,0.32,,63,123,0.35
1822ALL04_gray_md,,58,120,0.32,,63,123,0.35
1822ALL04_gray_lg,,58,120,0.32,,63,123,0.35
1795APA04_white_sm,,58,120,0.32,,63,123,0.35
1795APA04_white_md,,58,120,0.32,,63,123,0.35
1795APA04_white_lg,,58,120,0.32,,63,123,0.35
1888ATT02_white_sm,,58,120,0.32,,63,123,0.35
1888ATT02_white_md,,58,120,0.32,,63,123,0.35
1888ATT02_white_lg,,58,120,0.32,,63,123,0.35
1883ATT06_beige_sm,,58,120,0.32,,63,123,0.35
1883ATT06_beige_md,,58,120,0.32,,63,123,0.35
1883ATT06_beige_lg,,58,120,0.32,,63,123,0.35
1883ATT01_white_sm,,58,120,0.32,,63,123,0.35
1883ATT01_white_md,,58,120,0.32,,63,123,0.35
1883ATT01_white_lg,,58,120,0.32,,63,123,0.35
1892ALY02_orange_sm,,58,120,0.32,,63,123,0.35
1892ALY02_orange_md,,50,60,0.2,,55,65,0.21
1892ALY02_orange_lg,,50,60,0.2,,55,65,0.21
1880ATS02_white_sm,,50,60,0.2,,55,65,0.21
1880ATS02_white_md,,50,60,0.2,,55,65,0.21
1880ATS02_white_lg,,50,60,0.2,,55,65,0.21
1787ALY04_gray_sm,,50,60,0.2,,55,65,0.21
1787ALY04_gray_md,,50,60,0.2,,55,65,0.21
1787ALY04_gray_lg,,50,60,0.2,,55,65,0.21
1884ALY01_white_sm,,50,60,0.2,,55,65,0.21
1884ALY01_white_md,,50,60,0.2,,55,65,0.21
1884ALY01_white_lg,,50,60,0.2,,55,65,0.21
1869ALS02_pink_sm,,50,60,0.2,,55,65,0.21
1869ALS02_pink_md,,50,60,0.2,,55,65,0.21
1869ALS02_pink_lg,,50,60,0.2,,55,65,0.21
1864ALY01_white_sm,,50,60,0.2,,55,65,0.21
1864ALY01_white_md,,50,60,0.2,,55,65,0.21
1864ALY01_white_lg,,50,60,0.2,,55,65,0.21
1865AHL01_white_sm,,50,60,0.2,,55,65,0.21
1865AHL01_white_md,,50,60,0.2,,55,65,0.21
1865AHL01_white_lg,,50,60,0.2,,55,65,0.21
1870AJK01_assorted_sm,,50,60,0.2,,55,65,0.21
1870AJK01_assorted_md,,50,60,0.2,,55,65,0.21
1870AJK01_assorted_lg,,50,60,0.2,,55,65,0.21
1845AJK03_gray_sm,,50,60,0.2,,55,65,0.21
1845AJK03_gray_md,,50,60,0.2,,55,65,0.21
1845AJK03_gray_lg,,50,60,0.2,,55,65,0.21
1885ASH01_gray_xs,,50,60,0.2,,55,65,0.21
1885ASH01_gray_sm,,50,60,0.2,,55,65,0.21
1885ASH01_gray_md,,50,60,0.2,,55,65,0.21
1885ASH01_gray_lg,,50,60,0.2,,55,65,0.21
