lv1_code,product_class_name,name,status,brand,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
2041SBC07_black_lg,Size,2041SBC07_black_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2041SBC07_black_xl,Size,2041SBC07_black_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2047SBC05_black_xs,Size,2047SBC05_black_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2047SBC05_black_sm,Size,2047SBC05_black_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2047SBC05_black_md,Size,2047SBC05_black_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2047SBC05_black_lg,Size,2047SBC05_black_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2047SBC05_black_xl,Size,2047SBC05_black_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2047SCC05_black_xs,Size,2047SCC05_black_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2047SCC05_black_sm,Size,2047SCC05_black_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2047SCC05_black_md,Size,2047SCC05_black_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2047SCC05_black_lg,Size,2047SCC05_black_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2047SCC05_black_xl,Size,2047SCC05_black_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
3007SAC17_blue_xs,Size,3007SAC17_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3007SAC17_blue_sm,Size,3007SAC17_blue_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3007SAC17_blue_md,Size,3007SAC17_blue_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3007SAC17_blue_lg,Size,3007SAC17_blue_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3007SAC17_blue_xl,Size,3007SAC17_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3007SBC17_blue_xs,Size,3007SBC17_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3007SBC17_blue_sm,Size,3007SBC17_blue_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3007SBC17_blue_md,Size,3007SBC17_blue_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3007SBC17_blue_lg,Size,3007SBC17_blue_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3007SBC17_blue_xl,Size,3007SBC17_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3007SCC17_blue_xs,Size,3007SCC17_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3007SCC17_blue_sm,Size,3007SCC17_blue_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3007SCC17_blue_md,Size,3007SCC17_blue_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3007SCC17_blue_lg,Size,3007SCC17_blue_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3007SCC17_blue_xl,Size,3007SCC17_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3007SDC17_blue_xs,Size,3007SDC17_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3007SDC17_blue_sm,Size,3007SDC17_blue_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3007SDC17_blue_md,Size,3007SDC17_blue_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3007SDC17_blue_lg,Size,3007SDC17_blue_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3007SDC17_blue_xl,Size,3007SDC17_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3039SBC05_blue_xs,Size,3039SBC05_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3039SBC05_blue_sm,Size,3039SBC05_blue_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3039SBC05_blue_md,Size,3039SBC05_blue_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3039SBC05_blue_lg,Size,3039SBC05_blue_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3039SBC05_blue_xl,Size,3039SBC05_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3039SCC05_blue_xs,Size,3039SCC05_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3039SCC05_blue_sm,Size,3039SCC05_blue_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3039SCC05_blue_md,Size,3039SCC05_blue_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3039SCC05_blue_lg,Size,3039SCC05_blue_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3039SCC05_blue_xl,Size,3039SCC05_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3039SDC05_blue_xs,Size,3039SDC05_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3039SDC05_blue_sm,Size,3039SDC05_blue_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3039SDC05_blue_md,Size,3039SDC05_blue_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3039SDC05_blue_lg,Size,3039SDC05_blue_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3039SDC05_blue_xl,Size,3039SDC05_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3052SBC03_blue_xs,Size,3052SBC03_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,100000,COP Price
3052SBC03_blue_sm,Size,3052SBC03_blue_sm,active,Maaji,7.7E+17,SMALL,100000,COP Price
3052SBC03_blue_md,Size,3052SBC03_blue_md,active,Maaji,7.7E+17,MEDIUM,100000,COP Price
3052SBC03_blue_lg,Size,3052SBC03_blue_lg,active,Maaji,7.7E+17,LARGE,100000,COP Price
3052SBC03_blue_xl,Size,3052SBC03_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,100000,COP Price
3052SDC03_blue_xs,Size,3052SDC03_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,100000,COP Price
3052SDC03_blue_sm,Size,3052SDC03_blue_sm,active,Maaji,7.7E+17,SMALL,100000,COP Price
3052SDC03_blue_md,Size,3052SDC03_blue_md,active,Maaji,7.7E+17,MEDIUM,100000,COP Price
3052SDC03_blue_lg,Size,3052SDC03_blue_lg,active,Maaji,7.7E+17,LARGE,100000,COP Price
3052SDC03_blue_xl,Size,3052SDC03_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,100000,COP Price
3007SAC18_blue_xs,Size,3007SAC18_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3007SAC18_blue_sm,Size,3007SAC18_blue_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3007SAC18_blue_md,Size,3007SAC18_blue_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3007SAC18_blue_lg,Size,3007SAC18_blue_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3007SAC18_blue_xl,Size,3007SAC18_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3007SBC18_blue_xs,Size,3007SBC18_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3007SBC18_blue_sm,Size,3007SBC18_blue_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3007SBC18_blue_md,Size,3007SBC18_blue_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3007SBC18_blue_lg,Size,3007SBC18_blue_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3007SBC18_blue_xl,Size,3007SBC18_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3007SCC18_blue_xs,Size,3007SCC18_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3007SCC18_blue_sm,Size,3007SCC18_blue_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3007SCC18_blue_md,Size,3007SCC18_blue_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3007SCC18_blue_lg,Size,3007SCC18_blue_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3007SCC18_blue_xl,Size,3007SCC18_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3007SDC18_blue_xs,Size,3007SDC18_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3007SDC18_blue_sm,Size,3007SDC18_blue_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3007SDC18_blue_md,Size,3007SDC18_blue_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3007SDC18_blue_lg,Size,3007SDC18_blue_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3007SDC18_blue_xl,Size,3007SDC18_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
2062SBC10_blue_xs,Size,2062SBC10_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2062SBC10_blue_sm,Size,2062SBC10_blue_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2062SBC10_blue_md,Size,2062SBC10_blue_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2062SBC10_blue_lg,Size,2062SBC10_blue_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2062SBC10_blue_xl,Size,2062SBC10_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2062SDC10_blue_xs,Size,2062SDC10_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2062SDC10_blue_sm,Size,2062SDC10_blue_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2062SDC10_blue_md,Size,2062SDC10_blue_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2062SDC10_blue_lg,Size,2062SDC10_blue_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2062SDC10_blue_xl,Size,2062SDC10_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2043SAC07_blue_xs,Size,2043SAC07_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2043SAC07_blue_sm,Size,2043SAC07_blue_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2043SAC07_blue_md,Size,2043SAC07_blue_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2043SAC07_blue_lg,Size,2043SAC07_blue_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2043SAC07_blue_xl,Size,2043SAC07_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2043SBC07_blue_xs,Size,2043SBC07_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2043SBC07_blue_sm,Size,2043SBC07_blue_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2043SBC07_blue_md,Size,2043SBC07_blue_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2043SBC07_blue_lg,Size,2043SBC07_blue_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2043SBC07_blue_xl,Size,2043SBC07_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2043SAC08_blue_xs,Size,2043SAC08_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2043SAC08_blue_sm,Size,2043SAC08_blue_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2043SAC08_blue_md,Size,2043SAC08_blue_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2043SAC08_blue_lg,Size,2043SAC08_blue_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2043SAC08_blue_xl,Size,2043SAC08_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2043SBC08_blue_xs,Size,2043SBC08_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2043SBC08_blue_sm,Size,2043SBC08_blue_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2043SBC08_blue_md,Size,2043SBC08_blue_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2043SBC08_blue_lg,Size,2043SBC08_blue_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2043SBC08_blue_xl,Size,2043SBC08_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2061SBC05_blue_xs,Size,2061SBC05_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2061SBC05_blue_sm,Size,2061SBC05_blue_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2061SBC05_blue_md,Size,2061SBC05_blue_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2061SBC05_blue_lg,Size,2061SBC05_blue_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2061SBC05_blue_xl,Size,2061SBC05_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2061SDC05_blue_xs,Size,2061SDC05_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2061SDC05_blue_sm,Size,2061SDC05_blue_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2061SDC05_blue_md,Size,2061SDC05_blue_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2061SDC05_blue_lg,Size,2061SDC05_blue_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2061SDC05_blue_xl,Size,2061SDC05_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2061SBC04_blue_xs,Size,2061SBC04_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2061SBC04_blue_sm,Size,2061SBC04_blue_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2061SBC04_blue_md,Size,2061SBC04_blue_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2061SBC04_blue_lg,Size,2061SBC04_blue_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2061SBC04_blue_xl,Size,2061SBC04_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2061SCC04_blue_xs,Size,2061SCC04_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2061SCC04_blue_sm,Size,2061SCC04_blue_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2061SCC04_blue_md,Size,2061SCC04_blue_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2061SCC04_blue_lg,Size,2061SCC04_blue_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2061SCC04_blue_xl,Size,2061SCC04_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2119SOR02_blue_xs,Size,2119SOR02_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,265000,COP Price
2119SOR02_blue_sm,Size,2119SOR02_blue_sm,active,Maaji,7.7E+17,SMALL,265000,COP Price
2119SOR02_blue_md,Size,2119SOR02_blue_md,active,Maaji,7.7E+17,MEDIUM,265000,COP Price
2119SOR02_blue_lg,Size,2119SOR02_blue_lg,active,Maaji,7.7E+17,LARGE,265000,COP Price
2119SOR02_blue_xl,Size,2119SOR02_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,265000,COP Price
2119SOH02_blue_xs,Size,2119SOH02_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,265000,COP Price
2119SOH02_blue_sm,Size,2119SOH02_blue_sm,active,Maaji,7.7E+17,SMALL,265000,COP Price
2119SOH02_blue_md,Size,2119SOH02_blue_md,active,Maaji,7.7E+17,MEDIUM,265000,COP Price
2119SOH02_blue_lg,Size,2119SOH02_blue_lg,active,Maaji,7.7E+17,LARGE,265000,COP Price
2119SOH02_blue_xl,Size,2119SOH02_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,265000,COP Price
2062SBC11_blue_xs,Size,2062SBC11_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2062SBC11_blue_sm,Size,2062SBC11_blue_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2062SBC11_blue_md,Size,2062SBC11_blue_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2062SBC11_blue_lg,Size,2062SBC11_blue_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2062SBC11_blue_xl,Size,2062SBC11_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2062SCC11_blue_xs,Size,2062SCC11_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2062SCC11_blue_sm,Size,2062SCC11_blue_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2062SCC11_blue_md,Size,2062SCC11_blue_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2062SCC11_blue_lg,Size,2062SCC11_blue_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2062SCC11_blue_xl,Size,2062SCC11_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2041SBC08_blue_xs,Size,2041SBC08_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2041SBC08_blue_sm,Size,2041SBC08_blue_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2041SBC08_blue_md,Size,2041SBC08_blue_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2041SBC08_blue_lg,Size,2041SBC08_blue_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2041SBC08_blue_xl,Size,2041SBC08_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2041SCC08_blue_xs,Size,2041SCC08_blue_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2041SCC08_blue_sm,Size,2041SCC08_blue_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2041SCC08_blue_md,Size,2041SCC08_blue_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2041SCC08_blue_lg,Size,2041SCC08_blue_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2041SCC08_blue_xl,Size,2041SCC08_blue_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
3007SAC19_orange_xs,Size,3007SAC19_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3007SAC19_orange_sm,Size,3007SAC19_orange_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3007SAC19_orange_md,Size,3007SAC19_orange_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3007SAC19_orange_lg,Size,3007SAC19_orange_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3007SAC19_orange_xl,Size,3007SAC19_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3007SBC19_orange_xs,Size,3007SBC19_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3007SBC19_orange_sm,Size,3007SBC19_orange_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3007SBC19_orange_md,Size,3007SBC19_orange_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3007SBC19_orange_lg,Size,3007SBC19_orange_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3007SBC19_orange_xl,Size,3007SBC19_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3007SCC19_orange_xs,Size,3007SCC19_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3007SCC19_orange_sm,Size,3007SCC19_orange_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3007SCC19_orange_md,Size,3007SCC19_orange_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3007SCC19_orange_lg,Size,3007SCC19_orange_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3007SCC19_orange_xl,Size,3007SCC19_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3007SDC19_orange_xs,Size,3007SDC19_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3007SDC19_orange_sm,Size,3007SDC19_orange_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3007SDC19_orange_md,Size,3007SDC19_orange_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3007SDC19_orange_lg,Size,3007SDC19_orange_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3007SDC19_orange_xl,Size,3007SDC19_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3013SBC04_orange_xs,Size,3013SBC04_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3013SBC04_orange_sm,Size,3013SBC04_orange_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3013SBC04_orange_md,Size,3013SBC04_orange_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3013SBC04_orange_lg,Size,3013SBC04_orange_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3013SBC04_orange_xl,Size,3013SBC04_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3013SCC04_orange_xs,Size,3013SCC04_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3013SCC04_orange_sm,Size,3013SCC04_orange_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3013SCC04_orange_md,Size,3013SCC04_orange_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3013SCC04_orange_lg,Size,3013SCC04_orange_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3013SCC04_orange_xl,Size,3013SCC04_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3007SAC20_purple_xs,Size,3007SAC20_purple_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3007SAC20_purple_sm,Size,3007SAC20_purple_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3007SAC20_purple_md,Size,3007SAC20_purple_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3007SAC20_purple_lg,Size,3007SAC20_purple_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3007SAC20_purple_xl,Size,3007SAC20_purple_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3007SBC20_orange_xs,Size,3007SBC20_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3007SBC20_orange_sm,Size,3007SBC20_orange_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3007SBC20_orange_md,Size,3007SBC20_orange_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3007SBC20_orange_lg,Size,3007SBC20_orange_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3007SBC20_orange_xl,Size,3007SBC20_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3007SCC20_orange_xs,Size,3007SCC20_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3007SCC20_orange_sm,Size,3007SCC20_orange_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3007SCC20_orange_md,Size,3007SCC20_orange_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3007SCC20_orange_lg,Size,3007SCC20_orange_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3007SCC20_orange_xl,Size,3007SCC20_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3007SDC20_orange_xs,Size,3007SDC20_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3007SDC20_orange_sm,Size,3007SDC20_orange_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3007SDC20_orange_md,Size,3007SDC20_orange_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3007SDC20_orange_lg,Size,3007SDC20_orange_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3007SDC20_orange_xl,Size,3007SDC20_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3039SBC06_purple_xs,Size,3039SBC06_purple_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3039SBC06_purple_sm,Size,3039SBC06_purple_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3039SBC06_purple_md,Size,3039SBC06_purple_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3039SBC06_purple_lg,Size,3039SBC06_purple_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3039SBC06_purple_xl,Size,3039SBC06_purple_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3039SCC06_orange_xs,Size,3039SCC06_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3039SCC06_orange_sm,Size,3039SCC06_orange_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3039SCC06_orange_md,Size,3039SCC06_orange_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3039SCC06_orange_lg,Size,3039SCC06_orange_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3039SCC06_orange_xl,Size,3039SCC06_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
3039SDC06_orange_xs,Size,3039SDC06_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,95000,COP Price
3039SDC06_orange_sm,Size,3039SDC06_orange_sm,active,Maaji,7.7E+17,SMALL,95000,COP Price
3039SDC06_orange_md,Size,3039SDC06_orange_md,active,Maaji,7.7E+17,MEDIUM,95000,COP Price
3039SDC06_orange_lg,Size,3039SDC06_orange_lg,active,Maaji,7.7E+17,LARGE,95000,COP Price
3039SDC06_orange_xl,Size,3039SDC06_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,95000,COP Price
2182SOR01_orange_xs,Size,2182SOR01_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,275000,COP Price
2182SOR01_orange_sm,Size,2182SOR01_orange_sm,active,Maaji,7.7E+17,SMALL,275000,COP Price
2182SOR01_orange_md,Size,2182SOR01_orange_md,active,Maaji,7.7E+17,MEDIUM,275000,COP Price
2182SOR01_orange_lg,Size,2182SOR01_orange_lg,active,Maaji,7.7E+17,LARGE,275000,COP Price
2182SOR01_orange_xl,Size,2182SOR01_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,275000,COP Price
2182SOH01_orange_xs,Size,2182SOH01_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,275000,COP Price
2182SOH01_orange_sm,Size,2182SOH01_orange_sm,active,Maaji,7.7E+17,SMALL,275000,COP Price
2182SOH01_orange_md,Size,2182SOH01_orange_md,active,Maaji,7.7E+17,MEDIUM,275000,COP Price
2182SOH01_orange_lg,Size,2182SOH01_orange_lg,active,Maaji,7.7E+17,LARGE,275000,COP Price
2182SOH01_orange_xl,Size,2182SOH01_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,275000,COP Price
2110SBC03_orange_xs,Size,2110SBC03_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2110SBC03_orange_sm,Size,2110SBC03_orange_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2110SBC03_orange_md,Size,2110SBC03_orange_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
2110SBC03_orange_lg,Size,2110SBC03_orange_lg,active,Maaji,7.7E+17,LARGE,126000,COP Price
2110SBC03_orange_xl,Size,2110SBC03_orange_xl,active,Maaji,7.7E+17,EXTRA LARGE,126000,COP Price
2110SDC03_orange_xs,Size,2110SDC03_orange_xs,active,Maaji,7.7E+17,EXTRA SMALL,126000,COP Price
2110SDC03_orange_sm,Size,2110SDC03_orange_sm,active,Maaji,7.7E+17,SMALL,126000,COP Price
2110SDC03_orange_md,Size,2110SDC03_orange_md,active,Maaji,7.7E+17,MEDIUM,126000,COP Price
