lv1_code,product_class_name,name,status,brand,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
3042SFH03_orange_md,Size,3042SFH03_orange_md,active,Maaji,7.70278E+12,MEDIUM,135000,COP Price
3042SFH03_orange_lg,Size,3042SFH03_orange_lg,active,Maaji,7.70278E+12,LARGE,135000,COP Price
3042SFH03_orange_xl,Size,3042SFH03_orange_xl,active,Maaji,7.70278E+12,EXTRA LARGE,135000,COP Price
3045SFT04_blue_sm,Size,3045SFT04_blue_sm,active,Maaji,7.70278E+12,SMALL,115000,COP Price
3045SFT04_blue_md,Size,3045SFT04_blue_md,active,Maaji,7.70278E+12,MEDIUM,115000,COP Price
3045SFT04_blue_lg,Size,3045SFT04_blue_lg,active,Maaji,7.70278E+12,LARGE,115000,COP Price
3045SFT04_blue_xl,Size,3045SFT04_blue_xl,active,Maaji,7.70278E+12,EXTRA LARGE,115000,COP Price
3047SFH03_red_sm,Size,3047SFH03_red_sm,active,Maaji,7.70278E+12,SMALL,135000,COP Price
3047SFH03_red_md,Size,3047SFH03_red_md,active,Maaji,7.70278E+12,MEDIUM,135000,COP Price
3047SFH03_red_lg,Size,3047SFH03_red_lg,active,Maaji,7.70278E+12,LARGE,135000,COP Price
3047SFH03_red_xl,Size,3047SFH03_red_xl,active,Maaji,7.70278E+12,EXTRA LARGE,135000,COP Price
3048SUN04_blue_sm,Size,3048SUN04_blue_sm,active,Maaji,7.70278E+12,SMALL,100000,COP Price
3048SUN04_blue_md,Size,3048SUN04_blue_md,active,Maaji,7.70278E+12,MEDIUM,100000,COP Price
3048SUN04_blue_lg,Size,3048SUN04_blue_lg,active,Maaji,7.70278E+12,LARGE,100000,COP Price
3048SUN04_blue_xl,Size,3048SUN04_blue_xl,active,Maaji,7.70278E+12,EXTRA LARGE,100000,COP Price
3053SFA05_blue_sm,Size,3053SFA05_blue_sm,active,Maaji,7.70278E+12,SMALL,135000,COP Price
3053SFA05_blue_md,Size,3053SFA05_blue_md,active,Maaji,7.70278E+12,MEDIUM,135000,COP Price
3053SFA05_blue_lg,Size,3053SFA05_blue_lg,active,Maaji,7.70278E+12,LARGE,135000,COP Price
3053SFA05_blue_xl,Size,3053SFA05_blue_xl,active,Maaji,7.70278E+12,EXTRA LARGE,135000,COP Price
3054SFA03_black_sm,Size,3054SFA03_black_sm,active,Maaji,7.70278E+12,SMALL,135000,COP Price
3054SFA03_black_md,Size,3054SFA03_black_md,active,Maaji,7.70278E+12,MEDIUM,135000,COP Price
3054SFA03_black_lg,Size,3054SFA03_black_lg,active,Maaji,7.70278E+12,LARGE,135000,COP Price
3054SFA03_black_xl,Size,3054SFA03_black_xl,active,Maaji,7.70278E+12,EXTRA LARGE,135000,COP Price
3059SFT02_red_sm,Size,3059SFT02_red_sm,active,Maaji,7.70278E+12,SMALL,115000,COP Price
3059SFT02_red_md,Size,3059SFT02_red_md,active,Maaji,7.70278E+12,MEDIUM,115000,COP Price
3059SFT02_red_lg,Size,3059SFT02_red_lg,active,Maaji,7.70278E+12,LARGE,115000,COP Price
3059SFT02_red_xl,Size,3059SFT02_red_xl,active,Maaji,7.70278E+12,EXTRA LARGE,115000,COP Price
3060SFA03_red_sm,Size,3060SFA03_red_sm,active,Maaji,7.70278E+12,SMALL,135000,COP Price
3060SFA03_red_md,Size,3060SFA03_red_md,active,Maaji,7.70278E+12,MEDIUM,135000,COP Price
3060SFA03_red_lg,Size,3060SFA03_red_lg,active,Maaji,7.70278E+12,LARGE,135000,COP Price
3060SFA03_red_xl,Size,3060SFA03_red_xl,active,Maaji,7.70278E+12,EXTRA LARGE,135000,COP Price
3061SSP01_red_sm,Size,3061SSP01_red_sm,active,Maaji,7.70278E+12,SMALL,125000,COP Price
3061SSP01_red_md,Size,3061SSP01_red_md,active,Maaji,7.70278E+12,MEDIUM,125000,COP Price
3061SSP01_red_lg,Size,3061SSP01_red_lg,active,Maaji,7.70278E+12,LARGE,125000,COP Price
3061SSP01_red_xl,Size,3061SSP01_red_xl,active,Maaji,7.70278E+12,EXTRA LARGE,125000,COP Price
3062SBA01_red_sm,Size,3062SBA01_red_sm,active,Maaji,7.70278E+12,SMALL,125000,COP Price
3062SBA01_red_md,Size,3062SBA01_red_md,active,Maaji,7.70278E+12,MEDIUM,125000,COP Price
3062SBA01_red_lg,Size,3062SBA01_red_lg,active,Maaji,7.70278E+12,LARGE,125000,COP Price
3062SBA01_red_xl,Size,3062SBA01_red_xl,active,Maaji,7.70278E+12,EXTRA LARGE,125000,COP Price
3063SBR01_black_sm,Size,3063SBR01_black_sm,active,Maaji,7.70278E+12,SMALL,115000,COP Price
3063SBR01_black_md,Size,3063SBR01_black_md,active,Maaji,7.70278E+12,MEDIUM,115000,COP Price
3063SBR01_black_lg,Size,3063SBR01_black_lg,active,Maaji,7.70278E+12,LARGE,115000,COP Price
3063SBR01_black_xl,Size,3063SBR01_black_xl,active,Maaji,7.70278E+12,EXTRA LARGE,115000,COP Price
3063SBR02_orange_sm,Size,3063SBR02_orange_sm,active,Maaji,7.70278E+12,SMALL,115000,COP Price
3063SBR02_orange_md,Size,3063SBR02_orange_md,active,Maaji,7.70278E+12,MEDIUM,115000,COP Price
3063SBR02_orange_lg,Size,3063SBR02_orange_lg,active,Maaji,7.70278E+12,LARGE,115000,COP Price
3063SBR02_orange_xl,Size,3063SBR02_orange_xl,active,Maaji,7.70278E+12,EXTRA LARGE,115000,COP Price
3066SUN01_black_sm,Size,3066SUN01_black_sm,active,Maaji,7.70278E+12,SMALL,100000,COP Price
3066SUN01_black_md,Size,3066SUN01_black_md,active,Maaji,7.70278E+12,MEDIUM,100000,COP Price
3066SUN01_black_lg,Size,3066SUN01_black_lg,active,Maaji,7.70278E+12,LARGE,100000,COP Price
3066SUN01_black_xl,Size,3066SUN01_black_xl,active,Maaji,7.70278E+12,EXTRA LARGE,100000,COP Price
3068SSP01_black_sm,Size,3068SSP01_black_sm,active,Maaji,7.70278E+12,SMALL,125000,COP Price
3068SSP01_black_md,Size,3068SSP01_black_md,active,Maaji,7.70278E+12,MEDIUM,125000,COP Price
3068SSP01_black_lg,Size,3068SSP01_black_lg,active,Maaji,7.70278E+12,LARGE,125000,COP Price
3068SSP01_black_xl,Size,3068SSP01_black_xl,active,Maaji,7.70278E+12,EXTRA LARGE,125000,COP Price
3068SSP02_orange_sm,Size,3068SSP02_orange_sm,active,Maaji,7.70278E+12,SMALL,125000,COP Price
3068SSP02_orange_md,Size,3068SSP02_orange_md,active,Maaji,7.70278E+12,MEDIUM,125000,COP Price
3068SSP02_orange_lg,Size,3068SSP02_orange_lg,active,Maaji,7.70278E+12,LARGE,125000,COP Price
3068SSP02_orange_xl,Size,3068SSP02_orange_xl,active,Maaji,7.70278E+12,EXTRA LARGE,125000,COP Price
3069SSE01_orange_sm,Size,3069SSE01_orange_sm,active,Maaji,7.70278E+12,SMALL,115000,COP Price
3069SSE01_orange_md,Size,3069SSE01_orange_md,active,Maaji,7.70278E+12,MEDIUM,115000,COP Price
3069SSE01_orange_lg,Size,3069SSE01_orange_lg,active,Maaji,7.70278E+12,LARGE,115000,COP Price
3069SSE01_orange_xl,Size,3069SSE01_orange_xl,active,Maaji,7.70278E+12,EXTRA LARGE,115000,COP Price
3070SBR01_orange_sm,Size,3070SBR01_orange_sm,active,Maaji,7.70278E+12,SMALL,115000,COP Price
3070SBR01_orange_md,Size,3070SBR01_orange_md,active,Maaji,7.70278E+12,MEDIUM,115000,COP Price
3070SBR01_orange_lg,Size,3070SBR01_orange_lg,active,Maaji,7.70278E+12,LARGE,115000,COP Price
3070SBR01_orange_xl,Size,3070SBR01_orange_xl,active,Maaji,7.70278E+12,EXTRA LARGE,115000,COP Price
,,,,,,,,
9086KST02_blue_2_3k,Size,9086KST02_blue_2_3k,active,Maaji,7.70278E+12,2_3KIDS,90000,COP Price
9086KST02_blue_4_6k,Size,9086KST02_blue_4_6k,active,Maaji,7.70278E+12,4_6KIDS,90000,COP Price
9086KST02_blue_8_10k,Size,9086KST02_blue_8_10k,active,Maaji,7.70278E+12,8_10KIDS,90000,COP Price
9086KST02_blue_12_14k,Size,9086KST02_blue_12_14k,active,Maaji,7.70278E+12,12_14KIDS,90000,COP Price
9086KST02_blue_16_18k,Size,9086KST02_blue_16_18k,active,Maaji,7.70278E+12,16_18KIDS,90000,COP Price
9086KST03_blue_2_3k,Size,9086KST03_blue_2_3k,active,Maaji,7.70278E+12,2_3KIDS,90000,COP Price
9086KST03_blue_4_6k,Size,9086KST03_blue_4_6k,active,Maaji,7.70278E+12,4_6KIDS,90000,COP Price
9086KST03_blue_8_10k,Size,9086KST03_blue_8_10k,active,Maaji,7.70278E+12,8_10KIDS,90000,COP Price
9086KST03_blue_12_14k,Size,9086KST03_blue_12_14k,active,Maaji,7.70278E+12,12_14KIDS,90000,COP Price
9086KST03_blue_16_18k,Size,9086KST03_blue_16_18k,active,Maaji,7.70278E+12,16_18KIDS,90000,COP Price
9088KST02_red_2_3k,Size,9088KST02_red_2_3k,active,Maaji,7.70278E+12,2_3KIDS,100000,COP Price
9088KST02_red_4_6k,Size,9088KST02_red_4_6k,active,Maaji,7.70278E+12,4_6KIDS,100000,COP Price
9088KST02_red_8_10k,Size,9088KST02_red_8_10k,active,Maaji,7.70278E+12,8_10KIDS,100000,COP Price
9088KST02_red_12_14k,Size,9088KST02_red_12_14k,active,Maaji,7.70278E+12,12_14KIDS,100000,COP Price
9088KST02_red_16_18K,Size,9088KST02_red_16_18K,active,Maaji,7.70278E+12,16_18KIDS,100000,COP Price
9088KST03_blue_2_3k,Size,9088KST03_blue_2_3k,active,Maaji,7.70278E+12,2_3KIDS,100000,COP Price
9088KST03_blue_4_6k,Size,9088KST03_blue_4_6k,active,Maaji,7.70278E+12,4_6KIDS,100000,COP Price
9088KST03_blue_8_10k,Size,9088KST03_blue_8_10k,active,Maaji,7.70278E+12,8_10KIDS,100000,COP Price
9088KST03_blue_12_14k,Size,9088KST03_blue_12_14k,active,Maaji,7.70278E+12,12_14KIDS,100000,COP Price
9088KST03_blue_16_18k,Size,9088KST03_blue_16_18k,active,Maaji,7.70278E+12,16_18KIDS,100000,COP Price
3083KKB03_red_2k,Size,3083KKB03_red_2k,active,Maaji,7.70278E+12,2KIDS,115000,COP Price
3083KKB03_red_4k,Size,3083KKB03_red_4k,active,Maaji,7.70278E+12,4KIDS,115000,COP Price
3083KKB03_red_6k,Size,3083KKB03_red_6k,active,Maaji,7.70278E+12,6KIDS,115000,COP Price
3083KKB03_red_8k,Size,3083KKB03_red_8k,active,Maaji,7.70278E+12,8KIDS,115000,COP Price
3083KKB03_red_10k,Size,3083KKB03_red_10k,active,Maaji,7.70278E+12,10KIDS,115000,COP Price
3083KKB03_red_12k,Size,3083KKB03_red_12k,active,Maaji,7.70278E+12,12KIDS,115000,COP Price
3083KKB03_red_14k,Size,3083KKB03_red_14k,active,Maaji,7.70278E+12,14KIDS,115000,COP Price
3083KKB03_red_16k,Size,3083KKB03_red_16k,active,Maaji,7.70278E+12,16KIDS,115000,COP Price
3090KKB02_red_2k,Size,3090KKB02_red_2K,active,Maaji,7.70278E+12,2KIDS,125000,COP Price
3090KKB02_red_4k,Size,3090KKB02_red_4K,active,Maaji,7.70278E+12,4KIDS,125000,COP Price
3090KKB02_red_6k,Size,3090KKB02_red_6K,active,Maaji,7.70278E+12,6KIDS,125000,COP Price
3090KKB02_red_8k,Size,3090KKB02_red_8K,active,Maaji,7.70278E+12,8KIDS,125000,COP Price
3090KKB02_red_10k,Size,3090KKB02_red_10K,active,Maaji,7.70278E+12,10KIDS,125000,COP Price
3090KKB02_red_12k,Size,3090KKB02_red_12K,active,Maaji,7.70278E+12,12KIDS,125000,COP Price
3090KKB02_red_14k,Size,3090KKB02_red_14K,active,Maaji,7.70278E+12,14KIDS,125000,COP Price
3090KKB02_red_16k,Size,3090KKB02_red_16K,active,Maaji,7.70278E+12,16KIDS,125000,COP Price
3080KKB03_red_2k,Size,3080KKB03_red_2k,active,Maaji,7.70278E+12,2KIDS,125000,COP Price
3080KKB03_red_4k,Size,3080KKB03_red_4k,active,Maaji,7.70278E+12,4KIDS,125000,COP Price
3080KKB03_red_6k,Size,3080KKB03_red_6k,active,Maaji,7.70278E+12,6KIDS,125000,COP Price
3080KKB03_red_8k,Size,3080KKB03_red_8k,active,Maaji,7.70278E+12,8KIDS,125000,COP Price
3080KKB03_red_10k,Size,3080KKB03_red_10k,active,Maaji,7.70278E+12,10KIDS,125000,COP Price
3080KKB03_red_12k,Size,3080KKB03_red_12k,active,Maaji,7.70278E+12,12KIDS,125000,COP Price
3080KKB03_red_14k,Size,3080KKB03_red_14k,active,Maaji,7.70278E+12,14KIDS,125000,COP Price
3080KKB03_red_16k,Size,3080KKB03_red_16k,active,Maaji,7.70278E+12,16KIDS,125000,COP Price
3094KKO01_red_2k,Size,3094KKO01_red_2k,active,Maaji,7.70278E+12,2KIDS,140000,COP Price
3094KKO01_red_4k,Size,3094KKO01_red_4k,active,Maaji,7.70278E+12,4KIDS,140000,COP Price
3094KKO01_red_6k,Size,3094KKO01_red_6k,active,Maaji,7.70278E+12,6KIDS,140000,COP Price
3094KKO01_red_8k,Size,3094KKO01_red_8k,active,Maaji,7.70278E+12,8KIDS,140000,COP Price
3094KKO01_red_10k,Size,3094KKO01_red_10k,active,Maaji,7.70278E+12,10KIDS,140000,COP Price
3094KKO01_red_12k,Size,3094KKO01_red_12k,active,Maaji,7.70278E+12,12KIDS,140000,COP Price
3094KKO01_red_14k,Size,3094KKO01_red_14k,active,Maaji,7.70278E+12,14KIDS,140000,COP Price
3094KKO01_red_16k,Size,3094KKO01_red_16k,active,Maaji,7.70278E+12,16KIDS,140000,COP Price
3102KKB01_red_2k,Size,3102KKB01_red_2k,active,Maaji,7.70278E+12,2KIDS,140000,COP Price
3102KKB01_red_4k,Size,3102KKB01_red_4k,active,Maaji,7.70278E+12,4KIDS,140000,COP Price
3102KKB01_red_6k,Size,3102KKB01_red_6k,active,Maaji,7.70278E+12,6KIDS,140000,COP Price
3102KKB01_red_8k,Size,3102KKB01_red_8k,active,Maaji,7.70278E+12,8KIDS,140000,COP Price
3102KKB01_red_10k,Size,3102KKB01_red_10k,active,Maaji,7.70278E+12,10KIDS,140000,COP Price
3102KKB01_red_12k,Size,3102KKB01_red_12k,active,Maaji,7.70278E+12,12KIDS,140000,COP Price
3102KKB01_red_14k,Size,3102KKB01_red_14k,active,Maaji,7.70278E+12,14KIDS,140000,COP Price
3102KKB01_red_16k,Size,3102KKB01_red_16k,active,Maaji,7.70278E+12,16KIDS,140000,COP Price
3095KKS01_red_2k,Size,3095KKS01_red_2k,active,Maaji,7.70278E+12,2KIDS,95000,COP Price
3095KKS01_red_4k,Size,3095KKS01_red_4k,active,Maaji,7.70278E+12,4KIDS,95000,COP Price
3095KKS01_red_6k,Size,3095KKS01_red_6k,active,Maaji,7.70278E+12,6KIDS,95000,COP Price
3095KKS01_red_8k,Size,3095KKS01_red_8k,active,Maaji,7.70278E+12,8KIDS,95000,COP Price
3095KKS01_red_10k,Size,3095KKS01_red_10k,active,Maaji,7.70278E+12,10KIDS,95000,COP Price
3095KKS01_red_12k,Size,3095KKS01_red_12k,active,Maaji,7.70278E+12,12KIDS,95000,COP Price
3095KKS01_red_14k,Size,3095KKS01_red_14k,active,Maaji,7.70278E+12,14KIDS,95000,COP Price
3095KKS01_red_16k,Size,3095KKS01_red_16k,active,Maaji,7.70278E+12,16KIDS,95000,COP Price
1689KKC02_red_2k,Size,1689KKC02_red_2k,active,Maaji,7.70278E+12,2KIDS,110000,COP Price
1689KKC02_red_4k,Size,1689KKC02_red_4k,active,Maaji,7.70278E+12,4KIDS,110000,COP Price
1689KKC02_red_6k,Size,1689KKC02_red_6k,active,Maaji,7.70278E+12,6KIDS,110000,COP Price
1689KKC02_red_8k,Size,1689KKC02_red_8k,active,Maaji,7.70278E+12,8KIDS,110000,COP Price
1689KKC02_red_10k,Size,1689KKC02_red_10k,active,Maaji,7.70278E+12,10KIDS,110000,COP Price
1689KKC02_red_12k,Size,1689KKC02_red_12k,active,Maaji,7.70278E+12,12KIDS,110000,COP Price
1689KKC02_red_14k,Size,1689KKC02_red_14k,active,Maaji,7.70278E+12,14KIDS,110000,COP Price
1689KKC02_red_16k,Size,1689KKC02_red_16k,active,Maaji,7.70278E+12,16KIDS,110000,COP Price
1692KKC02_red_2k,Size,1692KKC02_red_2k,active,Maaji,7.70278E+12,2KIDS,110000,COP Price
1692KKC02_red_4k,Size,1692KKC02_red_4k,active,Maaji,7.70278E+12,4KIDS,110000,COP Price
1692KKC02_red_6k,Size,1692KKC02_red_6k,active,Maaji,7.70278E+12,6KIDS,110000,COP Price
1692KKC02_red_8k,Size,1692KKC02_red_8k,active,Maaji,7.70278E+12,8KIDS,110000,COP Price
1692KKC02_red_10k,Size,1692KKC02_red_10k,active,Maaji,7.70278E+12,10KIDS,110000,COP Price
1692KKC02_red_12k,Size,1692KKC02_red_12k,active,Maaji,7.70278E+12,12KIDS,110000,COP Price
1692KKC02_red_14k,Size,1692KKC02_red_14k,active,Maaji,7.70278E+12,14KIDS,110000,COP Price
1692KKC02_red_16k,Size,1692KKC02_red_16k,active,Maaji,7.70278E+12,16KIDS,110000,COP Price
3101KKB01_black_2k,Size,3101KKB01_black_2k,active,Maaji,7.70278E+12,2KIDS,125000,COP Price
3101KKB01_black_4k,Size,3101KKB01_black_4k,active,Maaji,7.70278E+12,4KIDS,125000,COP Price
3101KKB01_black_6k,Size,3101KKB01_black_6k,active,Maaji,7.70278E+12,6KIDS,125000,COP Price
3101KKB01_black_8k,Size,3101KKB01_black_8k,active,Maaji,7.70278E+12,8KIDS,125000,COP Price
3101KKB01_black_10k,Size,3101KKB01_black_10k,active,Maaji,7.70278E+12,10KIDS,125000,COP Price
3101KKB01_black_12k,Size,3101KKB01_black_12k,active,Maaji,7.70278E+12,12KIDS,125000,COP Price
3101KKB01_black_14k,Size,3101KKB01_black_14k,active,Maaji,7.70278E+12,14KIDS,125000,COP Price
3101KKB01_black_16k,Size,3101KKB01_black_16k,active,Maaji,7.70278E+12,16KIDS,125000,COP Price
3096KKB01_red_2k,Size,3096KKB01_red_2k,active,Maaji,7.70278E+12,2KIDS,125000,COP Price
3096KKB01_red_4k,Size,3096KKB01_red_4k,active,Maaji,7.70278E+12,4KIDS,125000,COP Price
3096KKB01_red_6k,Size,3096KKB01_red_6k,active,Maaji,7.70278E+12,6KIDS,125000,COP Price
3096KKB01_red_8k,Size,3096KKB01_red_8k,active,Maaji,7.70278E+12,8KIDS,125000,COP Price
3096KKB01_red_10k,Size,3096KKB01_red_10k,active,Maaji,7.70278E+12,10KIDS,125000,COP Price
3096KKB01_red_12k,Size,3096KKB01_red_12k,active,Maaji,7.70278E+12,12KIDS,125000,COP Price
3096KKB01_red_14k,Size,3096KKB01_red_14k,active,Maaji,7.70278E+12,14KIDS,125000,COP Price
3096KKB01_red_16k,Size,3096KKB01_red_16k,active,Maaji,7.70278E+12,16KIDS,125000,COP Price
3088KKB02_black_2k,Size,3088KKB02_black_2k,active,Maaji,7.70278E+12,2KIDS,125000,COP Price
3088KKB02_black_4k,Size,3088KKB02_black_4k,active,Maaji,7.70278E+12,4KIDS,125000,COP Price
3088KKB02_black_6k,Size,3088KKB02_black_6k,active,Maaji,7.70278E+12,6KIDS,125000,COP Price
3088KKB02_black_8k,Size,3088KKB02_black_8k,active,Maaji,7.70278E+12,8KIDS,125000,COP Price
3088KKB02_black_10k,Size,3088KKB02_black_10k,active,Maaji,7.70278E+12,10KIDS,125000,COP Price
3088KKB02_black_12k,Size,3088KKB02_black_12k,active,Maaji,7.70278E+12,12KIDS,125000,COP Price
3088KKB02_black_14k,Size,3088KKB02_black_14k,active,Maaji,7.70278E+12,14KIDS,125000,COP Price
3088KKB02_black_16k,Size,3088KKB02_black_16k,active,Maaji,7.70278E+12,16KIDS,125000,COP Price
3097KKR01_black_2k,Size,3097KKR01_black_2k,active,Maaji,7.70278E+12,2KIDS,140000,COP Price
3097KKR01_black_4k,Size,3097KKR01_black_4k,active,Maaji,7.70278E+12,4KIDS,140000,COP Price
3097KKR01_black_6k,Size,3097KKR01_black_6k,active,Maaji,7.70278E+12,6KIDS,140000,COP Price
3097KKR01_black_8k,Size,3097KKR01_black_8k,active,Maaji,7.70278E+12,8KIDS,140000,COP Price
3097KKR01_black_10k,Size,3097KKR01_black_10k,active,Maaji,7.70278E+12,10KIDS,140000,COP Price
3097KKR01_black_12k,Size,3097KKR01_black_12k,active,Maaji,7.70278E+12,12KIDS,140000,COP Price
3097KKR01_black_14k,Size,3097KKR01_black_14k,active,Maaji,7.70278E+12,14KIDS,140000,COP Price
3097KKR01_black_16k,Size,3097KKR01_black_16k,active,Maaji,7.70278E+12,16KIDS,140000,COP Price
3091KKO02_black_2k,Size,3091KKO02_black_2k,active,Maaji,7.70278E+12,2KIDS,140000,COP Price
3091KKO02_black_4k,Size,3091KKO02_black_4k,active,Maaji,7.70278E+12,4KIDS,140000,COP Price
3091KKO02_black_6k,Size,3091KKO02_black_6k,active,Maaji,7.70278E+12,6KIDS,140000,COP Price
3091KKO02_black_8k,Size,3091KKO02_black_8k,active,Maaji,7.70278E+12,8KIDS,140000,COP Price
3091KKO02_black_10k,Size,3091KKO02_black_10k,active,Maaji,7.70278E+12,10KIDS,140000,COP Price
3091KKO02_black_12k,Size,3091KKO02_black_12k,active,Maaji,7.70278E+12,12KIDS,140000,COP Price
3091KKO02_black_14k,Size,3091KKO02_black_14k,active,Maaji,7.70278E+12,14KIDS,140000,COP Price
3091KKO02_black_16k,Size,3091KKO02_black_16k,active,Maaji,7.70278E+12,16KIDS,140000,COP Price
1688KKC03_black_2k,Size,1688KKC03_black_2k,active,Maaji,7.70278E+12,2KIDS,95000,COP Price
1688KKC03_black_4k,Size,1688KKC03_black_4k,active,Maaji,7.70278E+12,4KIDS,95000,COP Price
1688KKC03_black_6k,Size,1688KKC03_black_6k,active,Maaji,7.70278E+12,6KIDS,95000,COP Price
1688KKC03_black_8k,Size,1688KKC03_black_8k,active,Maaji,7.70278E+12,8KIDS,95000,COP Price
1688KKC03_black_10k,Size,1688KKC03_black_10k,active,Maaji,7.70278E+12,10KIDS,95000,COP Price
1688KKC03_black_12k,Size,1688KKC03_black_12k,active,Maaji,7.70278E+12,10KIDS,95000,COP Price
1688KKC03_black_14k,Size,1688KKC03_black_14k,active,Maaji,7.70278E+12,10KIDS,95000,COP Price
1688KKC03_black_16k,Size,1688KKC03_black_16k,active,Maaji,7.70278E+12,10KIDS,95000,COP Price
1694KKC02_black_2k,Size,1694KKC02_black_2k,active,Maaji,7.70278E+12,2KIDS,110000,COP Price
1694KKC02_black_4k,Size,1694KKC02_black_4k,active,Maaji,7.70278E+12,4KIDS,110000,COP Price
1694KKC02_black_6k,Size,1694KKC02_black_6k,active,Maaji,7.70278E+12,6KIDS,110000,COP Price
1694KKC02_black_8k,Size,1694KKC02_black_8k,active,Maaji,7.70278E+12,8KIDS,110000,COP Price
1694KKC02_black_10k,Size,1694KKC02_black_10k,active,Maaji,7.70278E+12,10KIDS,110000,COP Price
1694KKC02_black_12k,Size,1694KKC02_black_12k,active,Maaji,7.70278E+12,12KIDS,110000,COP Price
1694KKC02_black_14k,Size,1694KKC02_black_14k,active,Maaji,7.70278E+12,14KIDS,110000,COP Price
1694KKC02_black_16k,Size,1694KKC02_black_16k,active,Maaji,7.70278E+12,16KIDS,110000,COP Price
3081KKB02_blue_2k,Size,3081KKB02_blue_2k,active,Maaji,7.70278E+12,2KIDS,125000,COP Price
3081KKB02_blue_4k,Size,3081KKB02_blue_4k,active,Maaji,7.70278E+12,4KIDS,125000,COP Price
3081KKB02_blue_6k,Size,3081KKB02_blue_6k,active,Maaji,7.70278E+12,6KIDS,125000,COP Price
3081KKB02_blue_8k,Size,3081KKB02_blue_8k,active,Maaji,7.70278E+12,8KIDS,125000,COP Price
3081KKB02_blue_10k,Size,3081KKB02_blue_10k,active,Maaji,7.70278E+12,10KIDS,125000,COP Price
3081KKB02_blue_12k,Size,3081KKB02_blue_12k,active,Maaji,7.70278E+12,12KIDS,125000,COP Price
3081KKB02_blue_14k,Size,3081KKB02_blue_14k,active,Maaji,7.70278E+12,14KIDS,125000,COP Price
3081KKB02_blue_16k,Size,3081KKB02_blue_16k,active,Maaji,7.70278E+12,16KIDS,125000,COP Price
3053KKB02_blue_2k,Size,3053KKB02_blue_2k,active,Maaji,7.70278E+12,2KIDS,125000,COP Price
3053KKB02_blue_4k,Size,3053KKB02_blue_4k,active,Maaji,7.70278E+12,4KIDS,125000,COP Price
3053KKB02_blue_6k,Size,3053KKB02_blue_6k,active,Maaji,7.70278E+12,6KIDS,125000,COP Price
3053KKB02_blue_8k,Size,3053KKB02_blue_8k,active,Maaji,7.70278E+12,8KIDS,125000,COP Price
3053KKB02_blue_10k,Size,3053KKB02_blue_10k,active,Maaji,7.70278E+12,10KIDS,125000,COP Price
3053KKB02_blue_12k,Size,3053KKB02_blue_12k,active,Maaji,7.70278E+12,12KIDS,125000,COP Price
3053KKB02_blue_14k,Size,3053KKB02_blue_14k,active,Maaji,7.70278E+12,14KIDS,125000,COP Price
3053KKB02_blue_16k,Size,3053KKB02_blue_16k,active,Maaji,7.70278E+12,16KIDS,125000,COP Price
3051KKB04_blue_2k,Size,3051KKB04_blue_2k,active,Maaji,7.70278E+12,2KIDS,125000,COP Price
3051KKB04_blue_4k,Size,3051KKB04_blue_4k,active,Maaji,7.70278E+12,4KIDS,125000,COP Price
3051KKB04_blue_6k,Size,3051KKB04_blue_6k,active,Maaji,7.70278E+12,6KIDS,125000,COP Price
3051KKB04_blue_8k,Size,3051KKB04_blue_8k,active,Maaji,7.70278E+12,8KIDS,125000,COP Price
3051KKB04_blue_10k,Size,3051KKB04_blue_10k,active,Maaji,7.70278E+12,10KIDS,125000,COP Price
3051KKB04_blue_12k,Size,3051KKB04_blue_12k,active,Maaji,7.70278E+12,12KIDS,125000,COP Price
3051KKB04_blue_14k,Size,3051KKB04_blue_14k,active,Maaji,7.70278E+12,14KIDS,125000,COP Price
3051KKB04_blue_16k,Size,3051KKB04_blue_16k,active,Maaji,7.70278E+12,16KIDS,125000,COP Price
3084KKO02_blue_2k,Size,3084KKO02_blue_2k,active,Maaji,7.70278E+12,2KIDS,140000,COP Price
3084KKO02_blue_4k,Size,3084KKO02_blue_4k,active,Maaji,7.70278E+12,4KIDS,140000,COP Price
3084KKO02_blue_6k,Size,3084KKO02_blue_6k,active,Maaji,7.70278E+12,6KIDS,140000,COP Price
3084KKO02_blue_8k,Size,3084KKO02_blue_8k,active,Maaji,7.70278E+12,8KIDS,140000,COP Price
3084KKO02_blue_10k,Size,3084KKO02_blue_10k,active,Maaji,7.70278E+12,10KIDS,140000,COP Price
3084KKO02_blue_12k,Size,3084KKO02_blue_12k,active,Maaji,7.70278E+12,12KIDS,140000,COP Price
3084KKO02_blue_14k,Size,3084KKO02_blue_14k,active,Maaji,7.70278E+12,14KIDS,140000,COP Price
3084KKO02_blue_16k,Size,3084KKO02_blue_16k,active,Maaji,7.70278E+12,16KIDS,140000,COP Price
3098KKR01_blue_2k,Size,3098KKR01_blue_2k,active,Maaji,7.70278E+12,2KIDS,140000,COP Price
3098KKR01_blue_4k,Size,3098KKR01_blue_4k,active,Maaji,7.70278E+12,4KIDS,140000,COP Price
3098KKR01_blue_6k,Size,3098KKR01_blue_6k,active,Maaji,7.70278E+12,6KIDS,140000,COP Price
3098KKR01_blue_8k,Size,3098KKR01_blue_8k,active,Maaji,7.70278E+12,8KIDS,140000,COP Price
3098KKR01_blue_10k,Size,3098KKR01_blue_10k,active,Maaji,7.70278E+12,10KIDS,140000,COP Price
