lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
1422CSD04_purple_md,Size,1422CSD04_purple_md,active,Maaji,MEDIO,7702781028077,MEDIO,180000,COP Price
1422CSD04_purple_lg,Size,1422CSD04_purple_lg,active,Maaji,GRANDE,7702781028084,GRANDE,180000,COP Price
1438CSD05_red_sm,Size,1438CSD05_red_sm,active,Maaji,PEQUEÑO,7702781030971,PEQUEÑO,180000,COP Price
1438CSD05_red_md,Size,1438CSD05_red_md,active,Maaji,MEDIO,7702781030988,MEDIO,180000,COP Price
1438CSD05_red_lg,Size,1438CSD05_red_lg,active,Maaji,GRANDE,7702781030995,GRANDE,180000,COP Price
1442CSH05_purple_sm,Size,1442CSH05_purple_sm,active,Maaji,PEQUEÑO,7702781027407,PEQUEÑO,125000,COP Price
1442CSH05_purple_md,Size,1442CSH05_purple_md,active,Maaji,MEDIO,7702781027414,MEDIO,125000,COP Price
1442CSH05_purple_lg,Size,1442CSH05_purple_lg,active,Maaji,GRANDE,7702781027421,GRANDE,125000,COP Price
1442CSH06_blue_sm,Size,1442CSH06_blue_sm,active,Maaji,PEQUEÑO,7702781027452,PEQUEÑO,125000,COP Price
1442CSH06_blue_md,Size,1442CSH06_blue_md,active,Maaji,MEDIO,7702781027469,MEDIO,125000,COP Price
1442CSH06_blue_lg,Size,1442CSH06_blue_lg,active,Maaji,GRANDE,7702781027476,GRANDE,125000,COP Price
1446CKL01_blue_sm,Size,1446CKL01_blue_sm,active,Maaji,PEQUEÑO,7702781027506,PEQUEÑO,180000,COP Price
1446CKL01_blue_md,Size,1446CKL01_blue_md,active,Maaji,MEDIO,7702781027513,MEDIO,180000,COP Price
1446CKL01_blue_lg,Size,1446CKL01_blue_lg,active,Maaji,GRANDE,7702781027520,GRANDE,180000,COP Price
1461CSD03_blue_sm,Size,1461CSD03_blue_sm,active,Maaji,PEQUEÑO,7702781030650,PEQUEÑO,180000,COP Price
1461CSD03_blue_md,Size,1461CSD03_blue_md,active,Maaji,MEDIO,7702781030667,MEDIO,180000,COP Price
1461CSD03_blue_lg,Size,1461CSD03_blue_lg,active,Maaji,GRANDE,7702781030674,GRANDE,180000,COP Price
1461CSD04_purple_sm,Size,1461CSD04_purple_sm,active,Maaji,PEQUEÑO,7702781030605,PEQUEÑO,180000,COP Price
1461CSD04_purple_md,Size,1461CSD04_purple_md,active,Maaji,MEDIO,7702781030612,MEDIO,180000,COP Price
1461CSD04_purple_lg,Size,1461CSD04_purple_lg,active,Maaji,GRANDE,7702781030629,GRANDE,180000,COP Price
1468CPA03_red_sm,Size,1468CPA03_red_sm,active,Maaji,PEQUEÑO,7702781031374,PEQUEÑO,180000,COP Price
1468CPA03_red_md,Size,1468CPA03_red_md,active,Maaji,MEDIO,7702781031381,MEDIO,180000,COP Price
1468CPA03_red_lg,Size,1468CPA03_red_lg,active,Maaji,GRANDE,7702781031398,GRANDE,180000,COP Price
1469CKS04_purple_sm,Size,1469CKS04_purple_sm,active,Maaji,PEQUEÑO,7702781032562,PEQUEÑO,130000,COP Price
1469CKS04_purple_md,Size,1469CKS04_purple_md,active,Maaji,MEDIO,7702781032579,MEDIO,130000,COP Price
1469CKS04_purple_lg,Size,1469CKS04_purple_lg,active,Maaji,GRANDE,7702781032586,GRANDE,130000,COP Price
1471CSD02_white_sm,Size,1471CSD02_white_sm,active,Maaji,PEQUEÑO,7702781027315,PEQUEÑO,180000,COP Price
1471CSD02_white_md,Size,1471CSD02_white_md,active,Maaji,MEDIO,7702781027322,MEDIO,180000,COP Price
1471CSD02_white_lg,Size,1471CSD02_white_lg,active,Maaji,GRANDE,7702781027339,GRANDE,180000,COP Price
1477CSD03_purple_sm,Size,1477CSD03_purple_sm,active,Maaji,PEQUEÑO,7702781028114,PEQUEÑO,180000,COP Price
1477CSD03_purple_md,Size,1477CSD03_purple_md,active,Maaji,MEDIO,7702781028121,MEDIO,180000,COP Price
1477CSD03_purple_lg,Size,1477CSD03_purple_lg,active,Maaji,GRANDE,7702781028138,GRANDE,180000,COP Price
1502CSD01_red_sm,Size,1502CSD01_red_sm,active,Maaji,PEQUEÑO,7702781037796,PEQUEÑO,180000,COP Price
1502CSD01_red_md,Size,1502CSD01_red_md,active,Maaji,MEDIO,7702781037802,MEDIO,180000,COP Price
1502CSD01_red_lg,Size,1502CSD01_red_lg,active,Maaji,GRANDE,7702781037819,GRANDE,180000,COP Price
1503CSD01_red_sm,Size,1503CSD01_red_sm,active,Maaji,PEQUEÑO,7702781027162,PEQUEÑO,180000,COP Price
1503CSD01_red_md,Size,1503CSD01_red_md,active,Maaji,MEDIO,7702781027179,MEDIO,180000,COP Price
1503CSD01_red_lg,Size,1503CSD01_red_lg,active,Maaji,GRANDE,7702781027186,GRANDE,180000,COP Price
1504CLD01_red_sm,Size,1504CLD01_red_sm,active,Maaji,PEQUEÑO,7702781027216,PEQUEÑO,220000,COP Price
1504CLD01_red_md,Size,1504CLD01_red_md,active,Maaji,MEDIO,7702781027223,MEDIO,220000,COP Price
1504CLD01_red_lg,Size,1504CLD01_red_lg,active,Maaji,GRANDE,7702781027230,GRANDE,220000,COP Price
1506CSD01_green_sm,Size,1506CSD01_green_sm,active,Maaji,PEQUEÑO,7702781030551,PEQUEÑO,180000,COP Price
1506CSD01_green_md,Size,1506CSD01_green_md,active,Maaji,MEDIO,7702781030568,MEDIO,180000,COP Price
1506CSD01_green_lg,Size,1506CSD01_green_lg,active,Maaji,GRANDE,7702781030575,GRANDE,180000,COP Price
1507CKS01_green_sm,Size,1507CKS01_green_sm,active,Maaji,PEQUEÑO,7702781030926,PEQUEÑO,130000,COP Price
1507CKS01_green_md,Size,1507CKS01_green_md,active,Maaji,MEDIO,7702781030933,MEDIO,130000,COP Price
1507CKS01_green_lg,Size,1507CKS01_green_lg,active,Maaji,GRANDE,7702781030940,GRANDE,130000,COP Price
1508CCT01_green_sm,Size,1508CCT01_green_sm,active,Maaji,PEQUEÑO,7702781035440,PEQUEÑO,155000,COP Price
1508CCT01_green_md,Size,1508CCT01_green_md,active,Maaji,MEDIO,7702781035457,MEDIO,155000,COP Price
1508CCT01_green_lg,Size,1508CCT01_green_lg,active,Maaji,GRANDE,7702781035464,GRANDE,155000,COP Price
1509CKL01_white_sm,Size,1509CKL01_white_sm,active,Maaji,PEQUEÑO,7702781033217,PEQUEÑO,180000,COP Price
1509CKL01_white_md,Size,1509CKL01_white_md,active,Maaji,MEDIO,7702781033224,MEDIO,180000,COP Price
1509CKL01_white_lg,Size,1509CKL01_white_lg,active,Maaji,GRANDE,7702781033231,GRANDE,180000,COP Price
1511CRO01_blue_sm,Size,1511CRO01_blue_sm,active,Maaji,PEQUEÑO,7702781028169,PEQUEÑO,160000,COP Price
1511CRO01_blue_md,Size,1511CRO01_blue_md,active,Maaji,MEDIO,7702781028176,MEDIO,160000,COP Price
1511CRO01_blue_lg,Size,1511CRO01_blue_lg,active,Maaji,GRANDE,7702781028183,GRANDE,160000,COP Price
1513CLS01_blue_sm,Size,1513CLS01_blue_sm,active,Maaji,PEQUEÑO,7702781032081,PEQUEÑO,170000,COP Price
1513CLS01_blue_md,Size,1513CLS01_blue_md,active,Maaji,MEDIO,7702781032098,MEDIO,170000,COP Price
1513CLS01_blue_lg,Size,1513CLS01_blue_lg,active,Maaji,GRANDE,7702781032104,GRANDE,170000,COP Price
1514CSD01_blue_sm,Size,1514CSD01_blue_sm,active,Maaji,PEQUEÑO,7702781032661,PEQUEÑO,180000,COP Price
1514CSD01_blue_md,Size,1514CSD01_blue_md,active,Maaji,MEDIO,7702781032678,MEDIO,180000,COP Price
1514CSD01_blue_lg,Size,1514CSD01_blue_lg,active,Maaji,GRANDE,7702781032685,GRANDE,180000,COP Price
1516CCT01_blue_sm,Size,1516CCT01_blue_sm,active,Maaji,PEQUEÑO,7702781032517,PEQUEÑO,155000,COP Price
1516CCT01_blue_md,Size,1516CCT01_blue_md,active,Maaji,MEDIO,7702781032524,MEDIO,155000,COP Price
1516CCT01_blue_lg,Size,1516CCT01_blue_lg,active,Maaji,GRANDE,7702781032531,GRANDE,155000,COP Price
1518CSD01_wine_sm,Size,1518CSD01_wine_sm,active,Maaji,PEQUEÑO,7702781032289,PEQUEÑO,180000,COP Price
1518CSD01_wine_md,Size,1518CSD01_wine_md,active,Maaji,MEDIO,7702781032296,MEDIO,180000,COP Price
1518CSD01_wine_lg,Size,1518CSD01_wine_lg,active,Maaji,GRANDE,7702781032302,GRANDE,180000,COP Price
1519CCT01_purple_sm,Size,1519CCT01_purple_sm,active,Maaji,PEQUEÑO,7702781033163,PEQUEÑO,155000,COP Price
1519CCT01_purple_md,Size,1519CCT01_purple_md,active,Maaji,MEDIO,7702781033170,MEDIO,155000,COP Price
1519CCT01_purple_lg,Size,1519CCT01_purple_lg,active,Maaji,GRANDE,7702781033187,GRANDE,155000,COP Price
2173SFA01_blue_sm,Size,2173SFA01_blue_sm,active,Maaji,PEQUEÑO,7702781037444,PEQUEÑO,135000,COP Price
2173SFA01_blue_md,Size,2173SFA01_blue_md,active,Maaji,MEDIO,7702781037451,MEDIO,135000,COP Price
2173SFA01_blue_lg,Size,2173SFA01_blue_lg,active,Maaji,GRANDE,7702781037468,GRANDE,135000,COP Price
2174SLT01_blue_sm,Size,2174SLT01_blue_sm,active,Maaji,PEQUEÑO,7702781038922,PEQUEÑO,125000,COP Price
2174SLT01_blue_md,Size,2174SLT01_blue_md,active,Maaji,MEDIO,7702781038939,MEDIO,125000,COP Price
2174SLT01_blue_lg,Size,2174SLT01_blue_lg,active,Maaji,GRANDE,7702781038946,GRANDE,125000,COP Price
