lv1_code,product_class_name,name,status,brand,attribute.co_online.boolean,attribute.us_online.boolean,image.1.url,image.1.description,image.1.is_primary,image.2.url,image.2.description,image.2.is_primary,image.3.url,image.3.description,image.3.is_primary,image.4.url,image.4.description,image.4.is_primary,image.5.url,image.5.description,image.5.is_primary,image.6.url,image.6.description,image.6.is_primary,attribute.saya_color.single_option,variation_children_code
1038TSL02_green,Colour,1038TSL02_green,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517494167/Summer2018/1038TSL02_green_3.jpg,1038TSL_green_3,,https://res.cloudinary.com/maaji/image/upload/v1517494167/Summer2018/1038TSL02_green_4.jpg,1038TSL02_green_4,,,,,,,,,,,,,,verde,1038TSL02_green_sm|1038TSL02_green_md|1038TSL02_green_lg|1038TSL02_green_xl
1372CSH02_white,Colour,1372CSH02_white,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1519238611/Summer2018/1372CSH02_white_1.jpg,1372CSh02_white_1,,https://res.cloudinary.com/maaji/image/upload/v1519239070/Summer2018/1372CSH02_white_2.jpg,1372CSH02_white_2,,,,,,,,,,,,,,blanco,1372CSH02_white_sm|1372CSH02_white_md|1372CSH02_white_lg
1422CSD04_purple,Colour,1422CSD04_purple,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522811/Summer2018/1422CSD04_purple_3.jpg,1422CSD04_purple_3,,https://res.cloudinary.com/maaji/image/upload/v1517522810/Summer2018/1422CSD04_purple_4.jpg,1422CSD04_purple_4,,,,,,,,,,,,,,morado,1422CSD04_purple_sm|1422CSD04_purple_md|1422CSD04_purple_lg
1438CSD05_red,Colour,1438CSD05_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517592366/Summer2018/1438CSD05_red_3.jpg,1438CSd05_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517592366/Summer2018/1438CSD05_red_4.jpg,1438CSD04_red_4,,,,,,,,,,,,,,rojo,1438CSD05_red_sm|1438CSD05_red_md|1438CSD05_red_lg
1442CSH05_purple,Colour,1442CSH05_purple,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522917/Summer2018/1442CSH05_purple_1.jpg,1442CSH05_purple_1,,https://res.cloudinary.com/maaji/image/upload/v1517522920/Summer2018/1442CSH05_purple_2.jpg,1442CSH05_purple_2,,,,,,,,,,,,,,morado,1442CSH05_purple_sm|1442CSH05_purple_md|1442CSH05_purple_lg
1442CSH06_blue,Colour,1442CSH06_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1523300613/Summer2018/1442CSH06_blue_1.jpg,1442CSH06_blue_1,,https://res.cloudinary.com/maaji/image/upload/v1523300616/Summer2018/1442CSH06_blue_2.jpg,1442CSH06_blue_2,,,,,,,,,,,,,,azul,1442CSH06_blue_sm|1442CSH06_blue_md|1442CSH06_blue_lg
1446CKL01_blue,Colour,1446CKL01_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517594368/Summer2018/1446CKL01_blue_1.jpg,1446CKL01_blue_1,,https://res.cloudinary.com/maaji/image/upload/v1517594368/Summer2018/1446CKL01_blue_2.jpg,1446CKL01_blue_2,,,,,,,,,,,,,,azul,1446CKL01_blue_sm|1446CKL01_blue_md|1446CKL01_blue_lg
1461CSD03_blue,Colour,1461CSD03_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517594952/Summer2018/1461CSD03_blue_3.jpg,1461CSD03_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517594952/Summer2018/1461CSD03_blue_4.jpg,1461CSD03_blue_4,,,,,,,,,,,,,,azul,1461CSD03_blue_sm|1461CSD03_blue_md|1461CSD03_blue_lg
1461CSD04_purple,Colour,1461CSD04_purple,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522811/Summer2018/1461CSD04_purple_3.jpg,1461CSD04_purple_3,,https://res.cloudinary.com/maaji/image/upload/v1517522811/Summer2018/1461CSD04_purple_4.jpg,1461CSD04_purple_4,,,,,,,,,,,,,,morado,1461CSD04_purple_sm|1461CSD04_purple_md|1461CSD04_purple_lg
1468CPA03_red,Colour,1468CPA03_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517801148/Summer2018/1468CPA03_red_1.jpg,1468CPA03_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801129/Summer2018/1468CPA03_red_2.jpg,1468CPA03_red_2,,,,,,,,,,,,,,rojo,1468CPA03_red_sm|1468CPA03_red_md|1468CPA03_red_lg
1469CKS04_purple,Colour,1469CKS04_purple,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522918/Summer2018/1469CKS04_purple_1.jpg,1469CKS04_purple_1,,https://res.cloudinary.com/maaji/image/upload/v1517522922/Summer2018/1469CKS04_purple_2.jpg,1469CKS04_purple_2,,,,,,,,,,,,,,morado,1469CKS04_purple_sm|1469CKS04_purple_md|1469CKS04_purple_lg
1471CSD02_white,Colour,1471CSD02_white,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522434/Summer2018/1471CSD02_white_3.jpg,1471CSD02_white_3,,https://res.cloudinary.com/maaji/image/upload/v1517522431/Summer2018/1471CSD02_white_4.jpg,1471CSD02_white_4,,https://res.cloudinary.com/maaji/image/upload/v1517522433/Summer2018/1471CSD02_white_7.jpg,1471CSD02_white_7,,https://res.cloudinary.com/maaji/image/upload/v1517522447/Summer2018/1471CSD02_white_8.jpg,1471CSD02_white_8,,,,,,,,blanco,1471CSD02_white_sm|1471CSD02_white_md|1471CSD02_white_lg
1477CSD03_purple,Colour,1477CSD03_purple,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522811/Summer2018/1477CSD03_purple_3.jpg,1477CSD03_purple_3,,https://res.cloudinary.com/maaji/image/upload/v1517522812/Summer2018/1477CSD03_purple_4.jpg,1477CSD03_purple_4,,,,,,,,,,,,,,morado,1477CSD03_purple_sm|1477CSD03_purple_md|1477CSD03_purple_lg
1502CSD01_red,Colour,1502CSD01_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517598593/Summer2018/1502CSD01_red_3.jpg,1502CSD01_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517598593/Summer2018/1502CSD01_red_4.jpg,1502CSD01_red_4,,,,,,,,,,,,,,rojo,1502CSD01_red_sm|1502CSD01_red_md|1502CSD01_red_lg
1503CSD01_red,Colour,1503CSD01_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517598972/Summer2018/1503CSD01_red_3.jpg,1503CSD01_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517598971/Summer2018/1503CSD01_red_4.jpg,1503CSD01_red_4,,,,,,,,,,,,,,rojo,1503CSD01_red_sm|1503CSD01_red_md|1503CSD01_red_lg
1504CLD01_red,Colour,1504CLD01_red,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517598973/Summer2018/1504CLD01_red_3.jpg,1504CLD01_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517598973/Summer2018/1504CLD01_red_4.jpg,1504CLD01_red_4,,,,,,,,,,,,,,rojo,1504CLD01_red_sm|1504CLD01_red_md|1504CLD01_red_lg
1506CSD01_green,Colour,1506CSD01_green,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517522432/Summer2018/1506CSD01_green_3.jpg,1506CSD01_green_3,,https://res.cloudinary.com/maaji/image/upload/v1517600078/Summer2018/1506CSD01_green_4.jpg,1506CSD01_green_4,,,,,,,,,,,,,,verde,1506CSD01_green_sm|1506CSD01_green_md|1506CSD01_green_lg
