lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
2111SOC01_purple_md,Size,2111SOC01_purple_md,active,Maaji,MEDIO,7702781021641,MEDIO,273000,COP Price
2111SOC01_purple_lg,Size,2111SOC01_purple_lg,active,Maaji,GRANDE,7702781021658,GRANDE,273000,COP Price
2122SOB01_blue_sm,Size,2122SOB01_blue_sm,active,Maaji,PEQUEÑO,7702781017064,PEQUEÑO,273000,COP Price
2122SOB01_blue_md,Size,2122SOB01_blue_md,active,Maaji,MEDIO,7702781017071,MEDIO,273000,COP Price
2122SOB01_blue_lg,Size,2122SOB01_blue_lg,active,Maaji,GRANDE,7702781017088,GRANDE,273000,COP Price
2122SOC01_blue_sm,Size,2122SOC01_blue_sm,active,Maaji,PEQUEÑO,7702781021788,PEQUEÑO,273000,COP Price
2122SOC01_blue_md,Size,2122SOC01_blue_md,active,Maaji,MEDIO,7702781021795,MEDIO,273000,COP Price
2122SOC01_blue_lg,Size,2122SOC01_blue_lg,active,Maaji,GRANDE,7702781021801,GRANDE,273000,COP Price
3007SAC03_purple_sm,Size,3007SAC03_purple_sm,active,Maaji,PEQUEÑO,7702781019730,PEQUEÑO,95000,COP Price
3007SAC03_purple_md,Size,3007SAC03_purple_md,active,Maaji,MEDIO,7702781019747,MEDIO,95000,COP Price
3007SAC03_purple_lg,Size,3007SAC03_purple_lg,active,Maaji,GRANDE,7702781019754,GRANDE,95000,COP Price
3007SBC03_purple_sm,Size,3007SBC03_purple_sm,active,Maaji,PEQUEÑO,7702781001803,PEQUEÑO,95000,COP Price
3007SBC03_purple_md,Size,3007SBC03_purple_md,active,Maaji,MEDIO,7702781001810,MEDIO,95000,COP Price
3007SBC03_purple_lg,Size,3007SBC03_purple_lg,active,Maaji,GRANDE,7702781001827,GRANDE,95000,COP Price
3007SCC03_purple_sm,Size,3007SCC03_purple_sm,active,Maaji,PEQUEÑO,7702781019785,PEQUEÑO,95000,COP Price
3007SCC03_purple_md,Size,3007SCC03_purple_md,active,Maaji,MEDIO,7702781019792,MEDIO,95000,COP Price
3007SCC03_purple_lg,Size,3007SCC03_purple_lg,active,Maaji,GRANDE,7702781019808,GRANDE,95000,COP Price
