lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
3007SAC15_red_sm,Size,3007SAC15_red_sm,active,Maaji,SMALL,7702781031121,SMALL,95000,COP Price
3007SAC15_red_md,Size,3007SAC15_red_md,active,Maaji,MEDIUM,7702781031138,MEDIUM,95000,COP Price
3007SAC15_red_lg,Size,3007SAC15_red_lg,active,Maaji,LARGE,7702781031145,LARGE,95000,COP Price
3007SBC15_red_sm,Size,3007SBC15_red_sm,active,Maaji,SMALL,7702781046361,SMALL,95000,COP Price
3007SBC15_red_md,Size,3007SBC15_red_md,active,Maaji,MEDIUM,7702781046378,MEDIUM,95000,COP Price
3007SBC15_red_lg,Size,3007SBC15_red_lg,active,Maaji,LARGE,7702781046385,LARGE,95000,COP Price
3007SCC15_red_sm,Size,3007SCC15_red_sm,active,Maaji,SMALL,7702781046316,SMALL,95000,COP Price
3007SCC15_red_md,Size,3007SCC15_red_md,active,Maaji,MEDIUM,7702781046323,MEDIUM,95000,COP Price
3007SCC15_red_lg,Size,3007SCC15_red_lg,active,Maaji,LARGE,7702781046330,LARGE,95000,COP Price
3007SDC15_red_sm,Size,3007SDC15_red_sm,active,Maaji,SMALL,7702781046415,SMALL,95000,COP Price
3007SDC15_red_md,Size,3007SDC15_red_md,active,Maaji,MEDIUM,7702781046422,MEDIUM,95000,COP Price
3007SDC15_red_lg,Size,3007SDC15_red_lg,active,Maaji,LARGE,7702781046439,LARGE,95000,COP Price
2166SOR01_pink_sm,Size,2166SOR01_pink_sm,active,Maaji,SMALL,7702781038243,SMALL,265000,COP Price
2166SOR01_pink_md,Size,2166SOR01_pink_md,active,Maaji,MEDIUM,7702781038250,MEDIUM,265000,COP Price
2166SOR01_pink_lg,Size,2166SOR01_pink_lg,active,Maaji,LARGE,7702781038267,LARGE,265000,COP Price
2166SOH01_pink_sm,Size,2166SOH01_pink_sm,active,Maaji,SMALL,7702781054571,SMALL,265000,COP Price
2166SOH01_pink_md,Size,2166SOH01_pink_md,active,Maaji,MEDIUM,7702781054588,MEDIUM,265000,COP Price
2166SOH01_pink_lg,Size,2166SOH01_pink_lg,active,Maaji,LARGE,7702781054595,LARGE,265000,COP Price
2043SBC05_red_sm,Size,2043SBC05_red_sm,active,Maaji,SMALL,7702781031473,SMALL,126000,COP Price
2043SBC05_red_md,Size,2043SBC05_red_md,active,Maaji,MEDIUM,7702781031480,MEDIUM,126000,COP Price
2043SBC05_red_lg,Size,2043SBC05_red_lg,active,Maaji,LARGE,7702781031497,LARGE,126000,COP Price
2043SCC05_red_sm,Size,2043SCC05_red_sm,active,Maaji,SMALL,7702781046262,SMALL,126000,COP Price
2043SCC05_red_md,Size,2043SCC05_red_md,active,Maaji,MEDIUM,7702781046279,MEDIUM,126000,COP Price
2043SCC05_red_lg,Size,2043SCC05_red_lg,active,Maaji,LARGE,7702781046286,LARGE,126000,COP Price
2168SBC01_red_sm,Size,2168SBC01_red_sm,active,Maaji,SMALL,7702781046866,SMALL,126000,COP Price
2168SBC01_red_md,Size,2168SBC01_red_md,active,Maaji,MEDIUM,7702781046873,MEDIUM,126000,COP Price
2168SBC01_red_lg,Size,2168SBC01_red_lg,active,Maaji,LARGE,7702781046880,LARGE,126000,COP Price
2168SCC01_red_sm,Size,2168SCC01_red_sm,active,Maaji,SMALL,7702781033347,SMALL,126000,COP Price
2168SCC01_red_md,Size,2168SCC01_red_md,active,Maaji,MEDIUM,7702781033354,MEDIUM,126000,COP Price
2168SCC01_red_lg,Size,2168SCC01_red_lg,active,Maaji,LARGE,7702781033361,LARGE,126000,COP Price
2062SBC09_red_sm,Size,2062SBC09_red_sm,active,Maaji,SMALL,7702781031527,SMALL,126000,COP Price
2062SBC09_red_md,Size,2062SBC09_red_md,active,Maaji,MEDIUM,7702781031534,MEDIUM,126000,COP Price
2062SBC09_red_lg,Size,2062SBC09_red_lg,active,Maaji,LARGE,7702781031541,LARGE,126000,COP Price
2062SCC09_red_sm,Size,2062SCC09_red_sm,active,Maaji,SMALL,7702781046910,SMALL,126000,COP Price
2062SCC09_red_md,Size,2062SCC09_red_md,active,Maaji,MEDIUM,7702781046927,MEDIUM,126000,COP Price
2062SCC09_red_lg,Size,2062SCC09_red_lg,active,Maaji,LARGE,7702781046934,LARGE,126000,COP Price
2024SAC05_red_sm,Size,2024SAC05_red_sm,active,Maaji,SMALL,7702781046965,SMALL,126000,COP Price
2024SAC05_red_md,Size,2024SAC05_red_md,active,Maaji,MEDIUM,7702781046972,MEDIUM,126000,COP Price
2024SAC05_red_lg,Size,2024SAC05_red_lg,active,Maaji,LARGE,7702781046989,LARGE,126000,COP Price
2024SBC05_red_sm,Size,2024SBC05_red_sm,active,Maaji,SMALL,7702781032463,SMALL,126000,COP Price
2024SBC05_red_md,Size,2024SBC05_red_md,active,Maaji,MEDIUM,7702781032470,MEDIUM,126000,COP Price
2024SBC05_red_lg,Size,2024SBC05_red_lg,active,Maaji,LARGE,7702781032487,LARGE,126000,COP Price
2061SBC02_brown_sm,Size,2061SBC02_brown_sm,active,Maaji,SMALL,7702781047061,SMALL,126000,COP Price
2061SBC02_brown_md,Size,2061SBC02_brown_md,active,Maaji,MEDIUM,7702781047078,MEDIUM,126000,COP Price
2061SBC02_brown_lg,Size,2061SBC02_brown_lg,active,Maaji,LARGE,7702781047085,LARGE,126000,COP Price
2061SCC02_brown_sm,Size,2061SCC02_brown_sm,active,Maaji,SMALL,7702781033675,SMALL,126000,COP Price
2061SCC02_brown_md,Size,2061SCC02_brown_md,active,Maaji,MEDIUM,7702781033682,MEDIUM,126000,COP Price
2061SCC02_brown_lg,Size,2061SCC02_brown_lg,active,Maaji,LARGE,7702781033699,LARGE,126000,COP Price
2172SBC01_red_sm,Size,2172SBC01_red_sm,active,Maaji,SMALL,7702781046811,SMALL,126000,COP Price
2172SBC01_red_md,Size,2172SBC01_red_md,active,Maaji,MEDIUM,7702781046828,MEDIUM,126000,COP Price
2172SBC01_red_lg,Size,2172SBC01_red_lg,active,Maaji,LARGE,7702781046835,LARGE,126000,COP Price
2172SDC01_red_sm,Size,2172SDC01_red_sm,active,Maaji,SMALL,7702781032418,SMALL,126000,COP Price
2172SDC01_red_md,Size,2172SDC01_red_md,active,Maaji,MEDIUM,7702781032425,MEDIUM,126000,COP Price
2172SDC01_red_lg,Size,2172SDC01_red_lg,active,Maaji,LARGE,7702781032432,LARGE,126000,COP Price
2114SAC03_red_sm,Size,2114SAC03_red_sm,active,Maaji,SMALL,7702781047016,SMALL,126000,COP Price
2114SAC03_red_md,Size,2114SAC03_red_md,active,Maaji,MEDIUM,7702781047023,MEDIUM,126000,COP Price
2114SAC03_red_lg,Size,2114SAC03_red_lg,active,Maaji,LARGE,7702781047030,LARGE,126000,COP Price
2114SBC03_red_sm,Size,2114SBC03_red_sm,active,Maaji,SMALL,7702781032616,SMALL,126000,COP Price
2114SBC03_red_md,Size,2114SBC03_red_md,active,Maaji,MEDIUM,7702781032623,MEDIUM,126000,COP Price
2114SBC03_red_lg,Size,2114SBC03_red_lg,active,Maaji,LARGE,7702781032630,LARGE,126000,COP Price
3067SOR01_black_sm,Size,3067SOR01_black_sm,active,Maaji,SMALL,7702781048204,SMALL,265000,COP Price
3067SOR01_black_md,Size,3067SOR01_black_md,active,Maaji,MEDIUM,7702781048211,MEDIUM,265000,COP Price
3067SOR01_black_lg,Size,3067SOR01_black_lg,active,Maaji,LARGE,7702781048228,LARGE,265000,COP Price
3067SOH01_black_sm,Size,3067SOH01_black_sm,active,Maaji,SMALL,7702781044718,SMALL,265000,COP Price
3067SOH01_black_md,Size,3067SOH01_black_md,active,Maaji,MEDIUM,7702781044725,MEDIUM,265000,COP Price
3067SOH01_black_lg,Size,3067SOH01_black_lg,active,Maaji,LARGE,7702781044732,LARGE,265000,COP Price
3007SAC16_black_sm,Size,3007SAC16_black_sm,active,Maaji,SMALL,7702781047115,SMALL,95000,COP Price
3007SAC16_black_md,Size,3007SAC16_black_md,active,Maaji,MEDIUM,7702781047122,MEDIUM,95000,COP Price
3007SAC16_black_lg,Size,3007SAC16_black_lg,active,Maaji,LARGE,7702781047139,LARGE,95000,COP Price
3007SBC16_black_sm,Size,3007SBC16_black_sm,active,Maaji,SMALL,7702781031077,SMALL,95000,COP Price
3007SBC16_black_md,Size,3007SBC16_black_md,active,Maaji,MEDIUM,7702781031084,MEDIUM,95000,COP Price
3007SBC16_black_lg,Size,3007SBC16_black_lg,active,Maaji,LARGE,7702781031091,LARGE,95000,COP Price
3007SCC16_black_sm,Size,3007SCC16_black_sm,active,Maaji,SMALL,7702781047160,SMALL,95000,COP Price
3007SCC16_black_md,Size,3007SCC16_black_md,active,Maaji,MEDIUM,7702781047177,MEDIUM,95000,COP Price
3007SCC16_black_lg,Size,3007SCC16_black_lg,active,Maaji,LARGE,7702781047184,LARGE,95000,COP Price
3007SDC16_black_sm,Size,3007SDC16_black_sm,active,Maaji,SMALL,7702781047214,SMALL,95000,COP Price
3007SDC16_black_md,Size,3007SDC16_black_md,active,Maaji,MEDIUM,7702781047221,MEDIUM,95000,COP Price
3007SDC16_black_lg,Size,3007SDC16_black_lg,active,Maaji,LARGE,7702781047238,LARGE,95000,COP Price
3039SBC04_black_sm,Size,3039SBC04_black_sm,active,Maaji,SMALL,7702781047474,SMALL,95000,COP Price
3039SBC04_black_md,Size,3039SBC04_black_md,active,Maaji,MEDIUM,7702781047481,MEDIUM,95000,COP Price
3039SBC04_black_lg,Size,3039SBC04_black_lg,active,Maaji,LARGE,7702781047498,LARGE,95000,COP Price
3039SCC04_black_sm,Size,3039SCC04_black_sm,active,Maaji,SMALL,7702781047429,SMALL,95000,COP Price
3039SCC04_black_md,Size,3039SCC04_black_md,active,Maaji,MEDIUM,7702781047436,MEDIUM,95000,COP Price
3039SCC04_black_lg,Size,3039SCC04_black_lg,active,Maaji,LARGE,7702781047443,LARGE,95000,COP Price
3039SDC04_black_sm,Size,3039SDC04_black_sm,active,Maaji,SMALL,7702781031022,SMALL,95000,COP Price
3039SDC04_black_md,Size,3039SDC04_black_md,active,Maaji,MEDIUM,7702781031039,MEDIUM,95000,COP Price
3039SDC04_black_lg,Size,3039SDC04_black_lg,active,Maaji,LARGE,7702781031046,LARGE,95000,COP Price
2187SBC01_black_sm,Size,2187SBC01_black_sm,active,Maaji,SMALL,7702781047573,SMALL,126000,COP Price
2187SBC01_black_md,Size,2187SBC01_black_md,active,Maaji,MEDIUM,7702781047580,MEDIUM,126000,COP Price
2187SBC01_black_lg,Size,2187SBC01_black_lg,active,Maaji,LARGE,7702781047597,LARGE,126000,COP Price
2187SDC01_black_sm,Size,2187SDC01_black_sm,active,Maaji,SMALL,7702781033729,SMALL,126000,COP Price
2187SDC01_black_md,Size,2187SDC01_black_md,active,Maaji,MEDIUM,7702781033736,MEDIUM,126000,COP Price
2187SDC01_black_lg,Size,2187SDC01_black_lg,active,Maaji,LARGE,7702781033743,LARGE,126000,COP Price
1943SBC04_blue_sm,Size,1943SBC04_blue_sm,active,Maaji,SMALL,7702781047528,SMALL,126000,COP Price
1943SBC04_blue_md,Size,1943SBC04_blue_md,active,Maaji,MEDIUM,7702781047535,MEDIUM,126000,COP Price
1943SBC04_blue_lg,Size,1943SBC04_blue_lg,active,Maaji,LARGE,7702781047542,LARGE,126000,COP Price
1943SCC04_blue_sm,Size,1943SCC04_blue_sm,active,Maaji,SMALL,7702781033446,SMALL,126000,COP Price
1943SCC04_blue_md,Size,1943SCC04_blue_md,active,Maaji,MEDIUM,7702781033453,MEDIUM,126000,COP Price
1943SCC04_blue_lg,Size,1943SCC04_blue_lg,active,Maaji,LARGE,7702781033460,LARGE,126000,COP Price
2122SOB02_black_sm,Size,2122SOB02_black_sm,active,Maaji,SMALL,7702781054632,SMALL,275000,COP Price
2122SOB02_black_md,Size,2122SOB02_black_md,active,Maaji,MEDIUM,7702781054649,MEDIUM,275000,COP Price
2122SOB02_black_lg,Size,2122SOB02_black_lg,active,Maaji,LARGE,7702781054656,LARGE,275000,COP Price
2122SOC02_black_sm,Size,2122SOC02_black_sm,active,Maaji,SMALL,7702781032760,SMALL,275000,COP Price
2122SOC02_black_md,Size,2122SOC02_black_md,active,Maaji,MEDIUM,7702781032777,MEDIUM,275000,COP Price
2122SOC02_black_lg,Size,2122SOC02_black_lg,active,Maaji,LARGE,7702781032784,LARGE,275000,COP Price
2050SBC01_black_sm,Size,2050SBC01_black_sm,active,Maaji,SMALL,7702781033828,SMALL,126000,COP Price
2050SBC01_black_md,Size,2050SBC01_black_md,active,Maaji,MEDIUM,7702781033835,MEDIUM,126000,COP Price
2050SBC01_black_lg,Size,2050SBC01_black_lg,active,Maaji,LARGE,7702781033842,LARGE,126000,COP Price
2050SDC01_black_sm,Size,2050SDC01_black_sm,active,Maaji,SMALL,7702781047368,SMALL,126000,COP Price
2050SDC01_black_md,Size,2050SDC01_black_md,active,Maaji,MEDIUM,7702781047375,MEDIUM,126000,COP Price
2050SDC01_black_lg,Size,2050SDC01_black_lg,active,Maaji,LARGE,7702781047382,LARGE,126000,COP Price
1943SAC03_black_sm,Size,1943SAC03_black_sm,active,Maaji,SMALL,7702781033491,SMALL,126000,COP Price
1943SAC03_black_md,Size,1943SAC03_black_md,active,Maaji,MEDIUM,7702781033507,MEDIUM,126000,COP Price
1943SAC03_black_lg,Size,1943SAC03_black_lg,active,Maaji,LARGE,7702781033514,LARGE,126000,COP Price
1943SBC03_black_sm,Size,1943SBC03_black_sm,active,Maaji,SMALL,7702781015213,SMALL,126000,COP Price
1943SBC03_black_md,Size,1943SBC03_black_md,active,Maaji,MEDIUM,7702781015220,MEDIUM,126000,COP Price
1943SBC03_black_lg,Size,1943SBC03_black_lg,active,Maaji,LARGE,7702781015237,LARGE,126000,COP Price
2061SBC03_black_sm,Size,2061SBC03_black_sm,active,Maaji,SMALL,7702781034306,SMALL,126000,COP Price
2061SBC03_black_md,Size,2061SBC03_black_md,active,Maaji,MEDIUM,7702781034313,MEDIUM,126000,COP Price
2061SBC03_black_lg,Size,2061SBC03_black_lg,active,Maaji,LARGE,7702781034320,LARGE,126000,COP Price
2061SCC03_black_sm,Size,2061SCC03_black_sm,active,Maaji,SMALL,7702781047313,SMALL,126000,COP Price
2061SCC03_black_md,Size,2061SCC03_black_md,active,Maaji,MEDIUM,7702781047320,MEDIUM,126000,COP Price
2061SCC03_black_lg,Size,2061SCC03_black_lg,active,Maaji,LARGE,7702781047337,LARGE,126000,COP Price
2041SAC07_black_sm,Size,2041SAC07_black_sm,active,Maaji,SMALL,7702781033545,SMALL,126000,COP Price
2041SAC07_black_md,Size,2041SAC07_black_md,active,Maaji,MEDIUM,7702781033552,MEDIUM,126000,COP Price
2041SAC07_black_lg,Size,2041SAC07_black_lg,active,Maaji,LARGE,7702781033569,LARGE,126000,COP Price
2041SBC07_black_sm,Size,2041SBC07_black_sm,active,Maaji,SMALL,7702781048051,SMALL,126000,COP Price
2041SBC07_black_md,Size,2041SBC07_black_md,active,Maaji,MEDIUM,7702781048068,MEDIUM,126000,COP Price
2041SBC07_black_lg,Size,2041SBC07_black_lg,active,Maaji,LARGE,7702781048075,LARGE,126000,COP Price
2047SBC05_black_sm,Size,2047SBC05_black_sm,active,Maaji,SMALL,7702781035396,SMALL,126000,COP Price
2047SBC05_black_md,Size,2047SBC05_black_md,active,Maaji,MEDIUM,7702781035402,MEDIUM,126000,COP Price
2047SBC05_black_lg,Size,2047SBC05_black_lg,active,Maaji,LARGE,7702781035419,LARGE,126000,COP Price
2047SCC05_black_sm,Size,2047SCC05_black_sm,active,Maaji,SMALL,7702781047269,SMALL,126000,COP Price
2047SCC05_black_md,Size,2047SCC05_black_md,active,Maaji,MEDIUM,7702781047276,MEDIUM,126000,COP Price
2047SCC05_black_lg,Size,2047SCC05_black_lg,active,Maaji,LARGE,7702781047283,LARGE,126000,COP Price
3007SAC17_blue_sm,Size,3007SAC17_blue_sm,active,Maaji,SMALL,7702781040222,SMALL,95000,COP Price
3007SAC17_blue_md,Size,3007SAC17_blue_md,active,Maaji,MEDIUM,7702781040239,MEDIUM,95000,COP Price
3007SAC17_blue_lg,Size,3007SAC17_blue_lg,active,Maaji,LARGE,7702781040246,LARGE,95000,COP Price
3007SBC17_blue_sm,Size,3007SBC17_blue_sm,active,Maaji,SMALL,7702781055288,SMALL,95000,COP Price
3007SBC17_blue_md,Size,3007SBC17_blue_md,active,Maaji,MEDIUM,7702781055295,MEDIUM,95000,COP Price
3007SBC17_blue_lg,Size,3007SBC17_blue_lg,active,Maaji,LARGE,7702781055301,LARGE,95000,COP Price
3007SCC17_blue_sm,Size,3007SCC17_blue_sm,active,Maaji,SMALL,7702781055233,SMALL,95000,COP Price
3007SCC17_blue_md,Size,3007SCC17_blue_md,active,Maaji,MEDIUM,7702781055240,MEDIUM,95000,COP Price
3007SCC17_blue_lg,Size,3007SCC17_blue_lg,active,Maaji,LARGE,7702781055257,LARGE,95000,COP Price
3007SDC17_blue_sm,Size,3007SDC17_blue_sm,active,Maaji,SMALL,7702781055189,SMALL,95000,COP Price
3007SDC17_blue_md,Size,3007SDC17_blue_md,active,Maaji,MEDIUM,7702781055196,MEDIUM,95000,COP Price
3007SDC17_blue_lg,Size,3007SDC17_blue_lg,active,Maaji,LARGE,7702781055202,LARGE,95000,COP Price
3039SBC05_blue_sm,Size,3039SBC05_blue_sm,active,Maaji,SMALL,7702781055486,SMALL,95000,COP Price
3039SBC05_blue_md,Size,3039SBC05_blue_md,active,Maaji,MEDIUM,7702781055493,MEDIUM,95000,COP Price
3039SBC05_blue_lg,Size,3039SBC05_blue_lg,active,Maaji,LARGE,7702781055509,LARGE,95000,COP Price
3039SCC05_blue_sm,Size,3039SCC05_blue_sm,active,Maaji,SMALL,7702781055332,SMALL,95000,COP Price
3039SCC05_blue_md,Size,3039SCC05_blue_md,active,Maaji,MEDIUM,7702781055349,MEDIUM,95000,COP Price
3039SCC05_blue_lg,Size,3039SCC05_blue_lg,active,Maaji,LARGE,7702781055356,LARGE,95000,COP Price
3039SDC05_blue_sm,Size,3039SDC05_blue_sm,active,Maaji,SMALL,7702781040178,SMALL,95000,COP Price
3039SDC05_blue_md,Size,3039SDC05_blue_md,active,Maaji,MEDIUM,7702781040185,MEDIUM,95000,COP Price
3039SDC05_blue_lg,Size,3039SDC05_blue_lg,active,Maaji,LARGE,7702781040192,LARGE,95000,COP Price
3052SBC03_pink_sm,Size,3052SBC03_pink_sm,active,Maaji,SMALL,7702781032180,SMALL,100000,COP Price
3052SBC03_pink_md,Size,3052SBC03_pink_md,active,Maaji,MEDIUM,7702781032197,MEDIUM,100000,COP Price
3052SBC03_pink_lg,Size,3052SBC03_pink_lg,active,Maaji,LARGE,7702781032203,LARGE,100000,COP Price
3052SDC03_pink_sm,Size,3052SDC03_pink_sm,active,Maaji,SMALL,7702781054687,SMALL,100000,COP Price
3052SDC03_pink_md,Size,3052SDC03_pink_md,active,Maaji,MEDIUM,7702781054694,MEDIUM,100000,COP Price
3052SDC03_pink_lg,Size,3052SDC03_pink_lg,active,Maaji,LARGE,7702781054700,LARGE,100000,COP Price
3007SAC18_pink_sm,Size,3007SAC18_pink_sm,active,Maaji,SMALL,7702781054731,SMALL,95000,COP Price
3007SAC18_pink_md,Size,3007SAC18_pink_md,active,Maaji,MEDIUM,7702781054748,MEDIUM,95000,COP Price
3007SAC18_pink_lg,Size,3007SAC18_pink_lg,active,Maaji,LARGE,7702781054755,LARGE,95000,COP Price
3007SBC18_pink_sm,Size,3007SBC18_pink_sm,active,Maaji,SMALL,7702781054786,SMALL,95000,COP Price
3007SBC18_pink_md,Size,3007SBC18_pink_md,active,Maaji,MEDIUM,7702781054793,MEDIUM,95000,COP Price
3007SBC18_pink_lg,Size,3007SBC18_pink_lg,active,Maaji,LARGE,7702781054809,LARGE,95000,COP Price
3007SCC18_pink_sm,Size,3007SCC18_pink_sm,active,Maaji,SMALL,7702781032234,SMALL,95000,COP Price
3007SCC18_pink_md,Size,3007SCC18_pink_md,active,Maaji,MEDIUM,7702781032241,MEDIUM,95000,COP Price
3007SCC18_pink_lg,Size,3007SCC18_pink_lg,active,Maaji,LARGE,7702781032258,LARGE,95000,COP Price
3007SDC18_pink_sm,Size,3007SDC18_pink_sm,active,Maaji,SMALL,7702781054830,SMALL,95000,COP Price
3007SDC18_pink_md,Size,3007SDC18_pink_md,active,Maaji,MEDIUM,7702781054847,MEDIUM,95000,COP Price
3007SDC18_pink_lg,Size,3007SDC18_pink_lg,active,Maaji,LARGE,7702781054854,LARGE,95000,COP Price
2062SBC10_blue_sm,Size,2062SBC10_blue_sm,active,Maaji,SMALL,7702781054472,SMALL,126000,COP Price
2062SBC10_blue_md,Size,2062SBC10_blue_md,active,Maaji,MEDIUM,7702781054489,MEDIUM,126000,COP Price
2062SBC10_blue_lg,Size,2062SBC10_blue_lg,active,Maaji,LARGE,7702781054496,LARGE,126000,COP Price
2062SDC10_blue_sm,Size,2062SDC10_blue_sm,active,Maaji,SMALL,7702781032715,SMALL,126000,COP Price
2062SDC10_blue_md,Size,2062SDC10_blue_md,active,Maaji,MEDIUM,7702781032722,MEDIUM,126000,COP Price
2062SDC10_blue_lg,Size,2062SDC10_blue_lg,active,Maaji,LARGE,7702781032739,LARGE,126000,COP Price
2043SAC07_blue_sm,Size,2043SAC07_blue_sm,active,Maaji,SMALL,7702781040079,SMALL,126000,COP Price
2043SAC07_blue_md,Size,2043SAC07_blue_md,active,Maaji,MEDIUM,7702781040086,MEDIUM,126000,COP Price
2043SAC07_blue_lg,Size,2043SAC07_blue_lg,active,Maaji,LARGE,7702781040093,LARGE,126000,COP Price
2043SBC07_blue_sm,Size,2043SBC07_blue_sm,active,Maaji,SMALL,7702781054076,SMALL,126000,COP Price
2043SBC07_blue_md,Size,2043SBC07_blue_md,active,Maaji,MEDIUM,7702781054083,MEDIUM,126000,COP Price
2043SBC07_blue_lg,Size,2043SBC07_blue_lg,active,Maaji,LARGE,7702781054090,LARGE,126000,COP Price
2043SAC08_blue_sm,Size,2043SAC08_blue_sm,active,Maaji,SMALL,7702781040277,SMALL,126000,COP Price
2043SAC08_blue_md,Size,2043SAC08_blue_md,active,Maaji,MEDIUM,7702781040284,MEDIUM,126000,COP Price
2043SAC08_blue_lg,Size,2043SAC08_blue_lg,active,Maaji,LARGE,7702781040291,LARGE,126000,COP Price
2043SBC08_blue_sm,Size,2043SBC08_blue_sm,active,Maaji,SMALL,7702781040376,SMALL,126000,COP Price
2043SBC08_blue_md,Size,2043SBC08_blue_md,active,Maaji,MEDIUM,7702781040383,MEDIUM,126000,COP Price
2043SBC08_blue_lg,Size,2043SBC08_blue_lg,active,Maaji,LARGE,7702781040390,LARGE,126000,COP Price
2061SBC05_blue_sm,Size,2061SBC05_blue_sm,active,Maaji,SMALL,7702781053970,SMALL,126000,COP Price
2061SBC05_blue_md,Size,2061SBC05_blue_md,active,Maaji,MEDIUM,7702781053987,MEDIUM,126000,COP Price
2061SBC05_blue_lg,Size,2061SBC05_blue_lg,active,Maaji,LARGE,7702781053994,LARGE,126000,COP Price
2061SDC05_blue_sm,Size,2061SDC05_blue_sm,active,Maaji,SMALL,7702781038625,SMALL,126000,COP Price
2061SDC05_blue_md,Size,2061SDC05_blue_md,active,Maaji,MEDIUM,7702781038632,MEDIUM,126000,COP Price
2061SDC05_blue_lg,Size,2061SDC05_blue_lg,active,Maaji,LARGE,7702781038649,LARGE,126000,COP Price
2061SBC04_blue_sm,Size,2061SBC04_blue_sm,active,Maaji,SMALL,7702781038571,SMALL,126000,COP Price
2061SBC04_blue_md,Size,2061SBC04_blue_md,active,Maaji,MEDIUM,7702781038588,MEDIUM,126000,COP Price
2061SBC04_blue_lg,Size,2061SBC04_blue_lg,active,Maaji,LARGE,7702781038595,LARGE,126000,COP Price
2061SCC04_blue_sm,Size,2061SCC04_blue_sm,active,Maaji,SMALL,7702781053871,SMALL,126000,COP Price
2061SCC04_blue_md,Size,2061SCC04_blue_md,active,Maaji,MEDIUM,7702781053888,MEDIUM,126000,COP Price
2061SCC04_blue_lg,Size,2061SCC04_blue_lg,active,Maaji,LARGE,7702781053895,LARGE,126000,COP Price
2119SOR02_blue_sm,Size,2119SOR02_blue_sm,active,Maaji,SMALL,7702781053925,SMALL,265000,COP Price
2119SOR02_blue_md,Size,2119SOR02_blue_md,active,Maaji,MEDIUM,7702781053932,MEDIUM,265000,COP Price
2119SOR02_blue_lg,Size,2119SOR02_blue_lg,active,Maaji,LARGE,7702781053949,LARGE,265000,COP Price
2119SOH02_blue_sm,Size,2119SOH02_blue_sm,active,Maaji,SMALL,7702781044817,SMALL,265000,COP Price
2119SOH02_blue_md,Size,2119SOH02_blue_md,active,Maaji,MEDIUM,7702781044824,MEDIUM,265000,COP Price
2119SOH02_blue_lg,Size,2119SOH02_blue_lg,active,Maaji,LARGE,7702781044831,LARGE,265000,COP Price
2062SBC11_blue_sm,Size,2062SBC11_blue_sm,active,Maaji,SMALL,7702781054021,SMALL,126000,COP Price
2062SBC11_blue_md,Size,2062SBC11_blue_md,active,Maaji,MEDIUM,7702781054038,MEDIUM,126000,COP Price
2062SBC11_blue_lg,Size,2062SBC11_blue_lg,active,Maaji,LARGE,7702781054045,LARGE,126000,COP Price
2062SCC11_blue_sm,Size,2062SCC11_blue_sm,active,Maaji,SMALL,7702781039974,SMALL,126000,COP Price
