lv1_code,product_class_name,name,status,brand,attribute.saya_cut.single_option,variation_children_code
3007SAC14,Cut,3007SAC14,active,Maaji,SAC,3007SAC14_red
3007SBC14,Cut,3007SBC14,active,Maaji,SBC,3007SBC14_red
3007SCC14,Cut,3007SCC14,active,Maaji,SCC,3007SCC14_red
3007SDC14,Cut,3007SDC14,active,Maaji,SDC,3007SDC14_red
